pos_1,pos_2,progenitor,descendants_1,descendants_2
257,298,1,1,
243,297,2,2,
250,271,3,3,
258,284,4,4,
290,323,5,5,
274,307,6,6,
325,328,7,7,
317,314,8,8,
268,294,9,9,
268,277,10,10,
300,282,11,11,
281,278,12,12,
260,262,13,13,14
279,244,14,15,
305,232,15,16,
247,250,16,17,
218,254,17,18,
224,230,18,19,
