cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
216_1,2,2,0,0,1,1,0,2,2,1
216_3,2,0,1,0,1,1,0,0,2,1
216_2,2,0,1,0,1,1,0,0,2,1
216_5,2,1,0,2,1,1,2,0,2,1
216_4,2,1,0,2,1,1,2,0,2,1
216_7,2,1,2,2,1,1,2,0,2,1
216_6,2,1,2,2,1,1,2,1,2,1
216_18,0,2,2,1,0,2,1,1,2,2
216_17,0,2,2,1,0,2,1,1,2,2
216_20,0,2,0,1,0,2,1,1,2,0
216_19,0,2,0,1,0,2,1,1,2,0
216_16,1,2,2,1,1,1,1,1,2,0
216_15,0,2,0,1,1,1,1,1,2,0
216_14,0,2,0,1,1,0,1,1,2,0
216_9,2,2,2,1,1,1,1,1,2,2
216_8,2,2,2,1,0,1,1,1,2,0
216_11,1,2,2,1,2,0,1,0,2,2
216_10,1,2,2,1,0,2,1,0,2,2
216_13,0,2,2,1,0,1,1,0,2,2
216_12,1,2,2,1,0,1,1,0,2,2
