cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,2,0,0,0,1,1,0,0,2,1
I2,2,0,0,0,1,1,0,0,2,1
216_1,2,2,0,0,1,1,0,2,2,1
I3,2,0,1,0,1,1,0,0,2,1
216_3,2,0,1,0,1,1,0,0,2,1
216_2,2,0,1,0,1,1,0,0,2,1
I4,2,1,0,0,1,1,2,0,2,1
I5,2,1,0,2,1,1,2,0,2,1
216_5,2,1,0,2,1,1,2,0,2,1
216_4,2,1,0,2,1,1,2,0,2,1
I6,2,1,2,2,1,1,2,0,2,1
216_7,2,1,2,2,1,1,2,0,2,1
216_6,2,1,2,2,1,1,2,1,2,1
I7,0,2,0,1,0,0,0,0,2,0
I8,0,2,0,1,0,0,1,1,2,0
I9,0,2,0,1,0,2,1,1,2,0
I10,0,2,2,1,0,2,1,1,2,2
216_18,0,2,2,1,0,2,1,1,2,2
216_17,0,2,2,1,0,2,1,1,2,2
I11,0,2,0,1,0,2,1,1,2,0
216_20,0,2,0,1,0,2,1,1,2,0
216_19,0,2,0,1,0,2,1,1,2,0
I12,0,2,0,1,0,0,1,1,2,0
216_16,1,2,2,1,1,1,1,1,2,0
I13,0,2,0,1,1,0,1,1,2,0
216_15,0,2,0,1,1,1,1,1,2,0
216_14,0,2,0,1,1,0,1,1,2,0
I14,0,2,2,1,0,0,1,0,2,0
I15,2,2,2,1,0,1,1,1,2,0
216_9,2,2,2,1,1,1,1,1,2,2
216_8,2,2,2,1,0,1,1,1,2,0
I16,0,2,2,1,0,0,1,0,2,2
I17,1,2,2,1,0,0,1,0,2,2
216_11,1,2,2,1,2,0,1,0,2,2
216_10,1,2,2,1,0,2,1,0,2,2
I18,0,2,2,1,0,1,1,0,2,2
216_13,0,2,2,1,0,1,1,0,2,2
216_12,1,2,2,1,0,1,1,0,2,2
Evolve tree: [&R] (((((216_12:0.198,216_13:0.198)I18:0.28800000000000003,(216_10:0.162,216_11:0.162)I17:0.324)I16:0.276,(216_8:0.21,216_9:0.21)I15:0.552)I14:0.258,(((216_14:0.138,216_15:0.138)I13:0.33,216_16:0.468)I12:0.264,((216_19:0.162,216_20:0.162)I11:0.3,(216_17:0.10200000000000001,216_18:0.10200000000000001)I10:0.36)I9:0.27)I8:0.28800000000000003)I7:0.27,(((216_6:0.28200000000000003,216_7:0.28200000000000003)I6:0.39,(216_4:0.264,216_5:0.264)I5:0.40800000000000003)I4:0.34800000000000003,((216_2:0.294,216_3:0.294)I3:0.318,216_1:0.612)I2:0.40800000000000003)I1:0.27)I0:0;
