46_1,256.0,358.0
114_1,255.0,355.0
216_1,258.0,367.0
167_2,240.0,355.0
216_3,232.0,352.0
216_2,239.0,366.0
104_2,256.0,336.0
172_5,239.0,335.0
216_5,239.0,319.0
216_4,233.0,334.0
169_5,251.0,324.0
216_7,254.0,321.0
216_6,245.0,331.0
46_2,254.0,343.0
94_5,269.0,344.0
139_11,263.0,330.0
199_18,264.0,338.0
216_18,264.0,329.0
216_17,258.0,339.0
189_17,267.0,324.0
216_20,257.0,308.0
216_19,274.0,325.0
138_9,268.0,360.0
216_16,250.0,373.0
193_14,260.0,360.0
216_15,264.0,360.0
216_14,265.0,371.0
89_3,245.0,348.0
135_6,259.0,347.0
189_11,249.0,348.0
216_11,250.0,346.0
216_10,247.0,355.0
183_13,269.0,343.0
216_13,268.0,347.0
216_12,274.0,338.0
181_9,225.0,350.0
216_9,219.0,336.0
216_8,227.0,366.0
