cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,1,2,0,0,1,0,0,2,0
I2,0,1,2,0,0,1,1,0,2,0
216_1,1,1,2,0,2,1,1,1,2,0
I3,0,1,2,0,0,1,1,0,2,0
216_3,0,1,2,0,2,1,1,0,2,0
216_2,0,1,2,0,0,1,1,0,2,0
I4,0,1,2,0,0,1,2,1,2,0
I5,0,1,2,0,2,1,2,1,2,0
216_5,0,1,2,0,2,1,2,1,2,0
216_4,0,1,2,2,2,1,2,1,2,0
I6,0,1,2,0,0,1,2,1,2,0
216_7,0,1,2,0,0,1,2,1,2,0
216_6,0,1,2,0,0,1,2,1,2,0
I7,1,0,0,0,0,0,0,0,0,0
I8,1,2,0,0,0,0,0,0,2,2
I9,1,2,0,0,1,0,0,0,2,2
I10,1,2,0,0,1,2,0,0,2,2
216_18,1,2,0,2,1,2,0,0,2,2
216_17,1,2,0,0,1,2,0,0,2,2
I11,1,2,2,0,1,0,2,2,2,2
216_20,1,2,2,0,1,0,2,2,2,2
216_19,1,2,2,0,1,0,2,2,2,2
I12,1,2,0,0,0,0,0,0,2,2
216_16,1,2,0,0,2,1,0,0,2,2
I13,1,2,0,0,0,0,0,0,2,2
216_15,1,2,0,0,0,0,0,0,2,2
216_14,1,2,0,0,0,0,0,0,2,2
I14,1,0,0,2,0,0,0,0,0,0
I15,1,0,0,2,2,0,1,2,0,0
216_9,1,0,0,2,2,0,1,2,0,0
216_8,1,0,0,2,2,0,1,2,0,0
I16,1,0,1,2,0,0,0,0,0,0
I17,1,0,1,2,2,0,0,0,0,0
216_11,1,0,1,2,2,0,0,2,1,0
216_10,1,0,1,2,2,0,0,0,0,0
I18,1,0,1,2,0,0,2,0,0,0
216_13,1,0,1,2,0,0,2,0,0,0
216_12,1,0,1,2,0,0,2,0,0,0
Evolve tree: [&R] (((((216_12:0.07463050618864697,216_13:0.07463050618864697)I18:0.14762740207426708,(216_10:0.05964848488953681,216_11:0.05964848488953681)I17:0.16260942337337725)I16:0.20137411936438418,(216_8:0.07977664223714206,216_9:0.07977664223714206)I15:0.3438553853901562)I14:0.26289848016806167,(((216_14:0.05002953623636411,216_15:0.05002953623636411)I13:0.16135935118882924,216_16:0.21138888742519346)I12:0.18683135236453122,((216_19:0.05964848488953681,216_20:0.05964848488953681)I11:0.14817155044975389,(216_17:0.03613294572515325,216_18:0.03613294572515325)I10:0.17168708961413745)I9:0.19040020445043387)I8:0.2883102680056354)I7:0.3831999139912712,(((216_6:0.11233326150415879,216_7:0.11233326150415879)I6:0.23784229186228828,(216_4:0.10391661451728074,216_5:0.10391661451728074)I5:0.24625893884916633)I4:0.3363549544289128,((216_2:0.11805078914852637,216_3:0.11805078914852637)I3:0.1875608619156678,216_1:0.30561165106419425)I2:0.38091885673116577)I1:0.3831999139912712)I0:0;
