cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,1,0,0,0,2,0,0,0,0
I1,0,1,2,2,0,2,0,1,0,2
I2,0,1,2,2,2,2,2,1,2,2
216_2,0,1,2,2,2,2,2,1,2,2
216_1,0,1,2,2,2,2,2,1,2,2
I3,0,1,2,2,0,2,0,1,0,2
216_4,0,1,2,2,0,2,0,1,0,2
216_3,0,1,2,2,0,2,0,1,0,2
I4,0,1,1,0,0,2,1,0,0,1
I5,1,1,1,0,0,2,1,0,2,1
216_14,1,1,1,0,2,2,1,1,2,1
216_13,1,1,1,2,0,2,1,0,2,1
I6,0,1,1,0,0,2,1,0,2,1
I7,0,1,1,2,0,2,1,0,2,1
216_12,0,1,1,2,0,2,1,0,2,1
216_11,0,1,1,2,0,2,1,0,2,1
I8,0,1,1,2,0,2,1,0,2,1
216_10,0,1,1,2,0,2,1,0,2,1
216_9,0,1,1,2,0,2,1,0,2,1
Evolve tree: [&R] ((((216_9:4,216_10:4)I8:45,(216_11:3,216_12:3)I7:46)I6:49,(216_13:43,216_14:43)I5:55)I4:58,((216_3:11,216_4:11)I3:41,(216_1:9,216_2:9)I2:43)I1:104)I0:59;
