cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,2,0,0,0,0,2,0,1,0
I1,2,2,0,0,0,0,2,0,1,0
I2,2,2,0,2,2,2,2,0,1,0
216_14,2,2,0,2,2,2,2,0,1,2
216_13,2,2,0,2,2,2,2,0,1,0
I3,2,2,0,0,0,0,2,0,1,0
I4,2,2,1,0,0,0,2,0,1,2
216_10,2,2,1,0,0,0,2,0,1,2
216_9,2,2,1,0,2,0,2,0,1,2
I5,2,2,0,0,0,0,2,0,1,0
216_12,2,2,0,0,0,2,2,0,1,2
216_11,2,2,0,0,0,0,2,0,1,0
I6,0,2,1,0,0,0,2,0,1,2
I7,0,2,1,0,2,2,2,0,1,2
216_2,0,2,1,0,2,2,2,0,1,2
I8,0,2,1,0,2,2,2,2,1,2
216_4,0,2,1,0,2,2,2,2,1,2
216_3,0,2,1,0,2,2,2,2,1,2
I9,1,2,1,0,2,0,2,0,1,2
I10,1,2,1,0,2,0,2,0,1,2
216_6,1,2,1,0,2,0,2,0,1,2
216_5,1,2,1,0,2,0,2,0,1,2
I11,1,2,1,0,2,2,2,0,1,2
216_8,1,2,1,0,2,2,2,0,1,2
216_7,1,2,1,0,2,2,2,0,1,2
Evolve tree: [&R] ((((216_7:40,216_8:40)I11:54,(216_5:37,216_6:37)I10:57)I9:52,((216_3:31,216_4:31)I8:58,216_2:89)I7:57)I6:46,(((216_11:29,216_12:29)I5:52,(216_9:24,216_10:24)I4:57)I3:54,(216_13:26,216_14:26)I2:109)I1:57)I0:23;
