cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,2,0,0,1,2,0,0,0,0,1
I2,2,0,0,1,2,0,0,0,0,1
216_16,2,0,0,1,2,0,0,1,2,1
I3,2,0,0,1,2,0,0,0,0,1
216_18,2,0,0,1,2,0,0,0,0,1
216_17,2,0,0,1,2,0,0,0,0,1
I4,2,0,0,1,2,0,1,0,0,1
I5,2,0,0,1,2,0,1,0,0,1
216_20,2,0,0,1,2,0,1,0,0,1
216_19,2,0,0,1,2,0,1,0,0,1
I6,2,2,0,1,2,0,1,0,0,1
216_22,2,2,0,1,2,2,1,0,0,1
216_21,2,2,0,1,2,0,1,0,0,1
I7,0,0,0,1,0,0,0,1,0,2
I8,0,0,2,1,0,1,0,1,0,2
216_15,0,0,2,1,0,1,0,1,0,2
I9,0,0,2,1,0,1,2,1,0,2
216_14,0,0,2,1,0,1,2,1,0,2
216_13,0,0,2,1,0,1,2,1,0,2
I10,1,0,0,1,0,0,0,1,0,2
I11,1,0,0,1,0,0,0,1,2,2
216_10,1,0,0,1,0,0,0,1,2,2
216_9,1,0,0,1,0,0,0,1,2,2
I12,1,0,1,1,0,0,0,1,0,2
216_12,1,0,1,1,0,0,0,1,0,2
216_11,1,0,1,1,0,0,0,1,0,2
Evolve tree: [&R] ((((216_11:0.01855321780474515,216_12:0.01855321780474515)I12:0.13252852434738255,(216_9:0.004015098179377865,216_10:0.004015098179377865)I11:0.14706664397274988)I10:0.2725502854751705,((216_13:0.004015098179377865,216_14:0.004015098179377865)I9:0.14085599994374762,216_15:0.14487109812312549)I8:0.27876092950417275)I7:0.6460983941593328,(((216_21:0.0294162965763624,216_22:0.0294162965763624)I6:0.12480597519760954,(216_19:0.020693277709968858,216_20:0.020693277709968858)I5:0.1335289940640031)I4:0.23409781365243443,((216_17:0.002000000000000148,216_18:0.002000000000000148)I3:0.13372854532676612,216_16:0.13572854532676626)I2:0.25259154009964013)I1:0.6814103363602245)I0:0;
