cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
216_7,0,2,2,0,0,2,2,0,0,2
216_6,0,2,2,0,0,2,2,0,0,2
216_3,0,2,2,0,0,2,0,0,2,1
216_1,0,2,2,0,0,2,0,0,2,1
216_10,2,1,2,0,1,2,2,2,1,0
216_9,2,1,2,0,1,2,2,2,1,0
216_8,2,1,2,0,1,2,2,2,1,0
216_14,2,0,2,0,1,2,2,0,1,0
216_13,2,0,2,0,1,2,2,0,1,0
216_12,2,0,2,0,1,2,2,1,1,0
216_11,2,0,2,0,1,2,2,1,1,0
216_42,0,2,0,0,1,1,2,1,2,1
216_41,0,2,0,0,1,1,2,1,2,1
216_40,0,2,2,0,1,1,1,1,2,1
216_39,0,2,2,0,1,1,1,1,2,1
216_46,0,0,0,2,1,1,2,1,2,1
216_45,0,0,0,2,1,1,2,1,2,1
216_44,0,0,0,2,1,1,2,1,2,1
216_43,0,0,0,2,1,1,2,1,2,1
216_36,2,0,2,0,0,1,0,1,2,1
216_35,0,1,2,0,0,1,0,1,2,1
216_32,0,0,0,0,0,1,0,1,2,1
216_31,0,0,0,0,0,1,0,1,2,1
216_26,0,1,1,1,1,1,0,0,1,2
216_27,0,2,2,2,1,1,1,0,0,2
216_30,0,2,2,2,1,1,1,0,0,2
216_29,0,2,2,2,1,1,1,0,0,2
216_22,1,2,0,1,2,1,0,1,0,2
216_21,1,2,0,1,2,1,0,1,0,2
216_20,1,2,0,2,2,1,0,1,0,2
216_19,1,2,0,2,2,1,0,1,0,2
216_18,1,2,1,0,2,1,0,2,2,2
216_16,0,1,1,0,2,1,0,2,0,2
216_15,2,1,1,0,2,1,0,2,0,2
