cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,1,0,0,0,0,0,2,2
I2,0,0,1,0,0,1,0,0,2,2
I3,0,0,1,0,1,1,0,0,2,2
216_7,0,0,1,0,1,1,0,0,2,2
216_6,0,0,1,0,1,1,0,0,2,2
I4,1,0,1,0,1,1,0,0,2,2
216_3,1,0,1,0,1,1,0,1,2,2
216_1,1,0,1,0,1,1,0,0,2,2
I5,0,0,1,2,0,0,0,0,2,2
I6,0,1,1,2,0,1,0,0,2,2
216_10,0,1,1,2,0,1,0,0,2,2
I7,0,1,1,2,0,1,0,0,2,2
216_9,0,1,1,2,0,1,0,0,2,2
216_8,0,1,1,2,0,1,0,0,2,2
I8,0,0,1,2,0,0,0,0,2,2
I9,0,0,1,2,0,1,0,0,2,2
216_14,0,0,1,2,0,1,0,0,2,2
216_13,0,0,1,2,0,1,0,0,2,2
I10,1,0,1,2,0,0,0,2,2,2
216_12,1,0,1,2,0,0,0,2,2,2
216_11,1,0,1,2,0,0,0,2,2,2
I11,0,0,2,0,0,0,0,0,0,0
I12,2,0,2,0,0,0,0,0,1,0
I13,2,2,2,0,0,0,0,0,1,2
I14,2,2,2,0,0,0,0,0,1,2
I15,2,2,2,0,0,0,0,0,1,2
216_42,2,2,2,0,0,0,0,0,1,2
216_41,2,2,2,0,0,2,0,0,1,2
I16,2,2,2,0,0,0,0,0,1,2
216_40,2,2,2,0,0,0,0,0,1,2
216_39,2,2,2,0,0,0,0,0,1,2
I17,2,2,2,0,0,0,0,2,1,2
I18,2,2,2,0,0,0,0,2,1,2
216_46,2,2,2,0,0,0,0,2,1,2
216_45,2,2,2,0,0,0,0,2,1,2
I19,2,2,2,0,0,0,0,2,1,2
216_44,2,2,2,0,0,0,0,2,1,2
216_43,2,2,2,0,0,0,0,2,1,2
I20,2,1,2,0,0,2,1,0,1,0
I21,2,1,2,2,0,2,1,1,1,0
216_36,2,1,2,2,0,2,1,1,1,0
216_35,2,1,2,2,0,2,1,1,1,0
I22,2,1,2,0,1,2,1,0,1,1
216_32,2,1,2,0,1,2,1,0,1,1
216_31,2,1,2,0,1,2,1,0,1,1
I23,0,0,2,2,0,0,0,0,0,1
I24,0,0,2,2,1,0,0,1,0,1
216_26,0,0,2,2,1,0,0,1,0,1
I25,1,0,2,2,1,0,0,1,0,1
216_27,1,0,2,2,1,1,0,1,0,1
I26,1,0,2,2,1,0,0,1,0,1
216_30,1,0,2,2,1,0,0,1,0,1
216_29,1,0,2,2,1,0,0,1,0,1
I27,0,1,2,2,0,2,2,1,2,1
I28,0,1,2,2,0,2,2,1,2,1
I29,0,1,2,2,0,2,2,1,2,1
216_22,0,1,2,2,0,2,2,1,2,1
216_21,0,1,2,2,0,2,2,1,2,1
I30,0,1,2,2,0,2,2,1,2,1
216_20,0,1,2,2,0,2,2,1,2,1
216_19,0,1,2,2,0,2,2,1,2,1
I31,0,1,2,2,0,2,2,1,2,1
216_18,0,1,2,2,0,2,2,1,2,1
I32,0,1,2,2,0,2,2,1,2,1
216_16,0,1,2,2,0,2,2,1,2,1
216_15,0,1,2,2,1,2,2,1,2,1
Evolve tree: [&R] ((((((216_15:0.03613294572515325,216_16:0.03613294572515325)I32:0.1276538810036567,216_18:0.16378682672881)I31:0.18638872663763717,((216_19:0.0294162965763624,216_20:0.0294162965763624)I30:0.12166544557576528,(216_21:0.025021985992257887,216_22:0.025021985992257887)I29:0.1260597561598698)I28:0.19909381121431943)I27:0.2943750097898768,(((216_29:0.02284949311935647,216_30:0.02284949311935647)I26:0.1159036791694098,216_27:0.1387531722887663)I25:0.16685847877542792,216_26:0.30561165106419425)I24:0.3389389120921298)I23:0.3192094949093374,(((216_31:0.027210879208705078,216_32:0.027210879208705078)I22:0.2698831635075242,(216_35:0.01642919235811928,216_36:0.01642919235811928)I21:0.28066485035811)I20:0.3008151224655593,(((216_43:0.01855321780474515,216_44:0.01855321780474515)I19:0.10823674133432376,(216_45:0.010152125877506683,216_46:0.010152125877506683)I18:0.11663783326156224)I17:0.153648444566293,((216_39:0.01642919235811928,216_40:0.01642919235811928)I16:0.09307739410332934,(216_41:0.010152125877506683,216_42:0.010152125877506683)I15:0.09935446058394194)I14:0.17093181724391326)I13:0.31747076147642667)I12:0.36585089288387274)I11:0.10597036372096971,((((216_11:0.008091045846733485,216_12:0.008091045846733485)I10:0.10709022952355395,(216_13:0.004015098179377865,216_14:0.004015098179377865)I9:0.11116617719090957)I8:0.1530901244711699,((216_8:0.0060454085156434086,216_9:0.0060454085156434086)I7:0.09787120600163733,216_10:0.10391661451728074)I6:0.16435478532417658)I5:0.2671258382626873,((216_1:0.09568773947774123,216_3:0.09568773947774123)I4:0.16462350155958658,(216_6:0.0060454085156434086,216_7:0.0060454085156434086)I3:0.2542658325216845)I2:0.27508599706681686)I1:0.5343331836824864)I0:0;
