cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,0,0,1,0,0,2
I2,2,0,2,1,0,0,1,0,0,2
216_15,2,0,2,1,0,1,1,0,0,2
I3,2,0,2,1,0,1,1,0,0,2
216_14,2,0,2,1,1,1,1,0,0,2
216_13,2,0,2,1,0,1,1,0,0,2
I4,0,0,0,2,0,0,1,0,0,2
I5,0,1,0,2,0,0,1,1,1,2
216_20,1,1,0,2,0,1,1,1,1,2
216_19,0,1,0,2,0,2,1,1,1,2
I6,1,0,0,2,0,0,1,0,0,2
216_18,1,2,0,2,0,0,1,0,1,2
216_17,1,0,1,2,0,0,1,0,0,2
I7,0,0,0,0,0,0,2,2,0,2
I8,0,0,0,0,0,2,2,2,0,2
I9,0,0,2,1,0,2,2,2,0,2
216_12,0,1,2,1,0,2,2,2,0,2
216_11,1,0,2,1,0,2,2,2,1,2
I10,0,0,1,0,0,2,2,2,2,2
216_10,2,2,1,0,0,2,2,2,2,2
216_9,2,0,1,0,2,2,2,2,2,2
I11,0,1,0,0,0,1,2,2,0,2
I12,0,1,0,0,1,1,2,2,0,2
I13,1,1,0,0,1,1,2,2,0,2
216_2,1,1,0,0,1,1,2,2,0,2
216_1,1,1,0,0,1,1,2,2,0,2
I14,0,1,0,0,1,1,2,2,1,2
216_4,0,1,0,0,1,1,2,2,1,2
216_3,0,1,0,0,1,1,2,2,1,2
I15,0,1,2,0,0,1,2,2,0,2
I16,0,1,2,0,0,1,2,2,0,2
216_6,0,1,2,0,0,1,2,2,0,2
216_5,0,1,2,0,0,1,2,2,0,2
I17,0,1,2,0,0,1,2,2,2,2
216_8,0,1,2,0,0,1,2,2,2,2
216_7,0,1,2,1,0,1,2,2,2,2
Evolve tree: [&R] (((((216_7:0.09,216_8:0.09)I17:0.264,(216_5:0.036000000000000004,216_6:0.036000000000000004)I16:0.318)I15:0.294,((216_3:0.066,216_4:0.066)I14:0.258,(216_1:0.036000000000000004,216_2:0.036000000000000004)I13:0.28800000000000003)I12:0.324)I11:0.276,((216_9:0.252,216_10:0.252)I10:0.33,(216_11:0.252,216_12:0.252)I9:0.33)I8:0.342)I7:0.252,(((216_17:0.246,216_18:0.246)I6:0.336,(216_19:0.246,216_20:0.246)I5:0.336)I4:0.342,((216_13:0.168,216_14:0.168)I3:0.378,216_15:0.546)I2:0.378)I1:0.252)I0:0.114;
