cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,2,0,0,0,0,0,0,0,0
I1,1,2,0,2,0,0,2,1,0,1
I2,1,2,0,2,0,0,2,1,1,1
216_15,1,2,0,2,0,0,2,1,1,1
I3,1,2,0,2,0,0,2,1,1,1
216_14,1,2,0,2,0,0,2,1,1,1
216_13,1,2,0,2,0,2,2,1,1,1
I4,1,2,2,2,0,2,2,1,1,1
I5,1,2,2,2,0,2,2,1,1,1
216_20,1,2,2,2,0,2,2,1,1,1
216_19,1,2,2,2,2,2,2,1,1,1
I6,1,2,2,2,0,2,2,1,1,1
216_18,1,2,2,2,0,2,2,1,1,1
216_17,1,2,2,2,0,2,2,1,1,1
I7,0,2,0,0,2,0,0,2,2,1
I8,0,2,0,0,2,0,0,2,2,1
I9,2,2,0,0,2,0,2,2,2,1
216_12,2,2,0,1,2,0,2,2,2,1
216_11,2,2,0,0,2,0,2,2,2,1
I10,0,2,1,2,2,0,0,2,2,1
216_10,0,2,1,2,2,0,0,2,2,1
216_9,0,2,1,2,2,0,0,2,2,1
I11,1,2,0,0,2,0,0,2,2,1
I12,1,2,0,0,2,0,0,2,2,1
I13,1,2,0,1,2,0,0,2,2,1
216_2,1,2,0,1,2,0,0,2,2,1
216_1,1,2,0,1,2,0,0,2,2,1
I14,1,2,0,0,2,0,0,2,2,1
216_4,1,2,0,0,2,0,0,2,2,1
216_3,1,2,0,0,2,0,0,2,2,1
I15,1,2,0,0,2,0,0,2,2,1
I16,1,2,0,0,2,1,0,2,2,1
216_6,1,2,0,0,2,1,0,2,2,1
216_5,1,2,0,0,2,1,0,2,2,1
I17,1,2,0,0,2,2,0,2,2,1
216_8,1,2,0,0,2,2,0,2,2,1
216_7,1,2,0,0,2,2,0,2,2,1
Evolve tree: [&R] (((((216_7:0.031638362837529375,216_8:0.031638362837529375)I17:0.11632638019864028,(216_5:0.012228765186287953,216_6:0.012228765186287953)I16:0.1357359778498817)I15:0.18398210270703838,((216_3:0.02284949311935647,216_4:0.02284949311935647)I14:0.10987708734738065,(216_1:0.012228765186287953,216_2:0.012228765186287953)I13:0.12049781528044917)I12:0.1992202652764709)I11:0.24671267290255036,((216_9:0.09841009480517582,216_10:0.09841009480517582)I10:0.1861453635619373,(216_11:0.09841009480517582,216_12:0.09841009480517582)I9:0.1861453635619373)I8:0.2941040602786452)I7:0.3133550918312475,(((216_17:0.09568773947774123,216_18:0.09568773947774123)I6:0.1888677188893719,(216_19:0.09568773947774123,216_20:0.09568773947774123)I5:0.1888677188893719)I4:0.2941040602786452,((216_13:0.062098776651768134,216_14:0.062098776651768134)I3:0.19821246438555973,216_15:0.26031124103732795)I2:0.3183482776084306)I1:0.3133550918312475)I0:0.17771581130962502;
