cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,1,0,1,0,2,0,0,0,0,0
I2,1,0,1,0,2,0,1,0,0,0
216_15,1,0,1,0,2,1,1,1,0,0
I3,1,0,1,0,2,0,1,0,0,0
216_14,1,0,1,0,2,0,1,0,2,0
216_13,1,0,1,0,2,0,1,0,0,0
I4,1,0,1,0,2,0,0,0,0,2
I5,1,0,1,0,2,0,1,0,1,2
216_20,1,0,1,2,2,2,1,0,1,2
216_19,1,0,1,0,2,0,1,0,1,2
I6,1,0,1,0,2,0,0,0,1,2
216_18,1,2,1,0,2,0,0,0,1,2
216_17,1,0,1,0,2,0,0,0,1,2
I7,2,0,0,0,1,0,0,1,0,1
I8,2,0,0,0,1,1,1,1,2,1
I9,2,2,0,0,1,1,1,1,2,1
216_12,2,2,0,0,1,1,1,1,2,1
216_11,2,2,2,0,1,1,1,1,2,1
I10,2,0,2,0,1,1,1,1,2,1
216_10,2,0,2,0,1,1,1,1,2,1
216_9,2,0,2,0,1,1,1,1,2,1
I11,2,0,1,1,1,1,0,1,0,1
I12,2,0,1,1,1,1,1,1,0,1
I13,2,0,1,1,1,1,1,1,0,1
216_2,2,0,1,1,1,1,1,1,0,1
216_1,2,0,1,1,1,1,1,1,0,1
I14,2,0,1,1,1,1,1,1,0,1
216_4,2,0,1,1,1,1,1,1,0,1
216_3,2,0,1,1,1,1,1,1,0,1
I15,2,0,1,1,1,1,0,1,0,1
I16,2,0,1,1,1,1,0,1,0,1
216_6,2,0,1,1,1,1,0,1,0,1
216_5,2,0,1,1,1,1,0,1,0,1
I17,2,2,1,1,1,1,2,1,0,1
216_8,2,2,1,1,1,1,2,1,1,1
216_7,2,2,1,1,1,1,2,1,2,1
Evolve tree: [&R] (((((216_7:0.061962616822428804,216_8:0.061962616822428804)I17:0.2060186915887823,(216_5:0.02428037383177525,216_6:0.02428037383177525)I16:0.24370093457943587)I15:0.272018691588783,((216_3:0.04502803738317676,216_4:0.04502803738317676)I14:0.19771962616822158,(216_1:0.02428037383177525,216_2:0.02428037383177525)I13:0.2184672897196231)I12:0.29725233644859583)I11:0.2962056074766344,((216_9:0.18409345794392237,216_10:0.18409345794392237)I10:0.29093457943924966,(216_11:0.18409345794392237,216_12:0.18409345794392237)I9:0.29093457943924966)I8:0.36117757009345636)I7:0.30499065420560717,(((216_17:0.17932710280373554,216_18:0.17932710280373554)I6:0.2957009345794365,(216_19:0.17932710280373554,216_20:0.17932710280373554)I5:0.2957009345794365)I4:0.36117757009345636,((216_13:0.11906542056074568,216_14:0.11906542056074568)I3:0.3214766355140153,216_15:0.440542056074761)I2:0.3956635514018673)I1:0.30499065420560717)I0:0.14880373831775706;
