cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,2,0,0,0,0,0,0,2,2
I1,0,2,0,0,1,2,0,2,2,2
216_9,1,2,0,1,1,2,0,2,2,2
I2,0,2,2,0,1,2,0,2,2,2
216_11,0,2,2,0,1,2,0,2,2,2
216_10,0,2,2,1,1,2,0,2,2,2
I3,0,2,0,0,1,0,0,1,2,2
I4,0,2,1,0,1,0,1,1,2,2
I5,0,2,1,0,1,0,1,1,2,2
216_8,0,2,1,0,1,0,1,1,2,2
216_7,0,2,1,0,1,0,1,1,2,2
I6,0,2,1,0,1,0,1,1,2,2
216_6,0,2,1,2,1,0,1,1,2,2
216_5,0,2,1,2,1,0,1,1,2,2
I7,0,2,0,0,1,2,1,1,2,2
I8,0,2,0,0,1,2,1,1,2,2
216_2,0,2,0,0,1,2,1,1,2,2
216_1,0,2,0,0,1,2,1,1,2,2
I9,0,2,0,0,1,2,1,1,2,2
216_4,0,2,0,0,1,2,1,1,2,2
216_3,0,2,0,0,1,2,1,1,2,2
Evolve tree: [&R] ((((216_3:0.08355140186915744,216_4:0.08355140186915744)I9:0.2101308411214927,(216_1:0.0705420560747651,216_2:0.0705420560747651)I8:0.223140186915885)I7:0.3260186915887828,((216_5:0.04502803738317676,216_6:0.04502803738317676)I6:0.22295327102803436,(216_7:0.008018691588784894,216_8:0.008018691588784894)I5:0.2599626168224262)I4:0.35171962616822183)I3:0.38674766355140094,((216_10:0.06624299065420444,216_11:0.06624299065420444)I2:0.21710280373831492,216_9:0.2833457943925194)I1:0.7231028037383145)I0:0.2835514018691589;
