cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,1,0,0,2,0,2,2,2,2
216_9,0,1,0,0,2,0,2,2,2,2
I2,0,1,0,0,2,0,2,2,2,2
216_11,0,1,0,0,2,0,2,2,2,2
216_10,0,1,0,0,2,0,2,2,2,2
I3,0,0,0,1,2,2,2,0,0,0
I4,0,0,0,1,2,2,2,0,0,2
I5,0,0,0,1,2,2,2,0,0,2
216_8,0,0,0,1,2,2,2,0,0,2
216_7,0,0,0,1,2,2,2,0,0,2
I6,0,0,2,1,2,2,2,0,0,2
216_6,0,0,2,1,2,2,2,0,0,2
216_5,0,0,2,1,2,2,2,0,0,2
I7,2,0,0,1,2,2,2,0,0,0
I8,2,0,0,1,2,2,2,0,0,0
216_2,2,0,0,1,2,2,2,1,0,0
216_1,2,0,0,1,2,2,2,0,0,0
I9,2,0,0,1,2,2,2,0,0,0
216_4,2,0,0,1,2,2,2,0,0,0
216_3,2,0,0,1,2,2,2,0,0,0
Evolve tree: [&R] ((((216_3:0.08251429874537099,216_4:0.08251429874537099)I9:0.20149174852426385,(216_1:0.06979383206259182,216_2:0.06979383206259182)I8:0.21421221520704303)I7:0.30758563506685577,((216_5:0.044720728399874905,216_6:0.044720728399874905)I6:0.2149160686362576,(216_7:0.008012977027052892,216_8:0.008012977027052892)I5:0.25162382000907957)I4:0.3319548853003582)I3:0.36995332570818507,((216_10:0.06558107023196158,216_11:0.06558107023196158)I2:0.20862989234516183,216_9:0.2742109625771234)I1:0.6873340454675528)I0:0.2794030266246332;
