Newick tree (s):
[&R] (((((216_5:0.47565994059844857,216_6:0.3374179758280408)181_5:0.005,(216_3:0.005,216_4:0.7694646207250426)182_4:0.43720955404879364)137_3:0.4626631402308705,(216_1:0.4092570368832234,216_2:0.5987460017650207)176_2:0.9589722221426661)87_1:0.005,(((216_9:0.25162374403536064,216_10:0.005)177_7:0.005,(216_7:0.005,216_8:0.7078495077200152)178_6:0.8652152275200775)133_3:0.6396604900156929,((216_11:0.49991001579619043,216_12:0.005)180_10:0.3753879435670415,(216_13:0.30813695626388155,216_14:0.35815415243842763)180_11:0.005)134_6:0.33653422552674317)88_3:0.005)42_1:0.005,((216_24:1.0658224658451187,216_17:0.005)83_4:1.0658224658451187,(216_15:0.005,216_16:0.31557766979916085)196_16:0.44927411646020027)42_2:0.005)virtual:0.10478040902113757;
Negative-llh: (286.8074143349467, 'optimal')
Dropout rate: 1e-10
Silencing rate: 1e-10
Inferred locations:
181_5 239.1223204824862 351.8125015488147
182_4 222.96308343409916 375.5472651648104
137_3 238.9192457576865 351.8926010451874
176_2 221.6856286793032 380.3630406476954
87_1 236.87774776857526 334.5247149721276
177_7 256.34383038752776 306.2482109020762
178_6 221.2068866832912 333.94797931616006
133_3 255.99372569191803 306.616614583801
180_10 205.8847874806573 338.8444779070396
180_11 218.9118139225313 327.450922942782
134_6 218.99838254210982 327.6922795972865
88_3 236.82391210097896 333.78415385635884
42_1 236.93308000345033 334.0941143531678
83_4 274.0010913080011 326.54843470877626
196_16 236.43436684899328 325.9484758194103
42_2 237.2595792001734 333.85083107571927
virtual 237.09756278462243 333.9717986503637
