experiment,cell_name,numSites,simulation_paramstrueBrlen,estBrlen,simulation_params,trueBrlen
s18c1,b'194_1',k200,,0.3203172126458788,sigma3_spalin,0.36
s18c1,b'216_2',k200,,0.1206098779429778,sigma3_spalin,0.132
s18c1,b'216_1',k200,,0.1206098779429778,sigma3_spalin,0.132
s10c2,b'20_1',k10,,0.3029156025239469,problin,0.114
s10c2,b'62_2',k10,,0.1933046738698236,problin,0.252
s10c2,b'125_5',k10,,0.8321788110884137,problin,0.378
s10c2,b'216_15',k10,,0.26107754391430543,problin,0.546
s10c2,b'188_9',k10,,0.256077544397766,problin,0.378
s10c2,b'216_14',k10,,0.004999999516539474,problin,0.168
s10c2,b'216_13',k10,,0.004999999516539474,problin,0.168
s10c2,b'119_5',k10,,0.8129689320172495,problin,0.342
s10c2,b'175_12',k10,,0.005000002667816246,problin,0.336
s10c2,b'216_20',k10,,0.27528742031765346,problin,0.246
s10c2,b'216_19',k10,,0.27528742031765346,problin,0.246
s10c2,b'175_11',k10,,0.2752874235878946,problin,0.336
s10c2,b'216_18',k10,,0.004999999397575112,problin,0.246
s10c2,b'216_17',k10,,0.004999999397575112,problin,0.246
s10c2,b'62_1',k10,,0.3571645603454347,problin,0.252
s10c2,b'119_3',k10,,0.5624779585082252,problin,0.342
s10c2,b'174_6',k10,,0.005000053703297813,problin,0.33
s10c2,b'216_12',k10,,0.3619184561580072,problin,0.252
s10c2,b'216_11',k10,,0.3619184561580072,problin,0.252
s10c2,b'174_5',k10,,0.18382913518600558,problin,0.33
s10c2,b'216_10',k10,,0.18308937467529945,problin,0.252
s10c2,b'216_9',k10,,0.18308937467529945,problin,0.252
s10c2,b'108_1',k10,,0.20057611499988334,problin,0.276
s10c2,b'162_1',k10,,0.7188203532357941,problin,0.324
s10c2,b'210_1',k10,,0.005000000561459061,problin,0.28800000000000003
s10c2,b'216_2',k10,,0.004999999572393768,problin,0.036000000000000004
s10c2,b'216_1',k10,,0.004999999572393768,problin,0.036000000000000004
s10c2,b'205_2',k10,,0.005000000561459061,problin,0.258
s10c2,b'216_4',k10,,0.004999999572393768,problin,0.066
s10c2,b'216_3',k10,,0.004999999572393768,problin,0.066
s10c2,b'157_2',k10,,0.448892973501087,problin,0.294
s10c2,b'210_4',k10,,0.005000002708516411,problin,0.318
s10c2,b'216_6',k10,,0.2749273771600435,problin,0.036000000000000004
s10c2,b'216_5',k10,,0.2749273771600435,problin,0.036000000000000004
s10c2,b'201_4',k10,,0.2749273804707662,problin,0.264
s10c2,b'216_8',k10,,0.004999999397793715,problin,0.09
s10c2,b'216_7',k10,,0.004999999397793715,problin,0.09
s10c2,b'20_1',k50,,0.10045143958658294,problin,0.114
s10c2,b'62_2',k50,,0.3275682350937785,problin,0.252
s10c2,b'125_5',k50,,0.5028258934233262,problin,0.378
s10c2,b'216_15',k50,,0.4088379774651408,problin,0.546
s10c2,b'188_9',k50,,0.07150325685729185,problin,0.378
s10c2,b'216_14',k50,,0.3373347206078489,problin,0.168
s10c2,b'216_13',k50,,0.3373347206078489,problin,0.168
s10c2,b'119_5',k50,,0.2762518679086557,problin,0.342
s10c2,b'175_12',k50,,0.3926717529146102,problin,0.336
s10c2,b'216_20',k50,,0.24274025006520117,problin,0.246
s10c2,b'216_19',k50,,0.24274025006520117,problin,0.246
s10c2,b'175_11',k50,,0.43019554494588474,problin,0.336
s10c2,b'216_18',k50,,0.2052164580339266,problin,0.246
s10c2,b'216_17',k50,,0.2052164580339266,problin,0.246
s10c2,b'62_1',k50,,0.31390521789806886,problin,0.252
s10c2,b'119_3',k50,,0.4223382614637319,problin,0.342
s10c2,b'174_6',k50,,0.3673549227550043,problin,0.33
s10c2,b'216_12',k50,,0.13563370370747752,problin,0.252
s10c2,b'216_11',k50,,0.13563370370747752,problin,0.252
s10c2,b'174_5',k50,,0.40007613088428184,problin,0.33
s10c2,b'216_10',k50,,0.10291249557819998,problin,0.252
s10c2,b'216_9',k50,,0.10291249557819998,problin,0.252
s10c2,b'108_1',k50,,0.2542323765600216,problin,0.276
s10c2,b'162_1',k50,,0.4297935553656696,problin,0.324
s10c2,b'210_1',k50,,0.2363009562097541,problin,0.28800000000000003
s10c2,b'216_2',k50,,0.004999999790768255,problin,0.036000000000000004
s10c2,b'216_1',k50,,0.004999999790768255,problin,0.036000000000000004
s10c2,b'205_2',k50,,0.20605312113018442,problin,0.258
s10c2,b'216_4',k50,,0.035247834870337946,problin,0.066
s10c2,b'216_3',k50,,0.035247834870337946,problin,0.066
s10c2,b'157_2',k50,,0.2715493056024182,problin,0.294
s10c2,b'210_4',k50,,0.36048975370595593,problin,0.318
s10c2,b'216_6',k50,,0.039055452057817915,problin,0.036000000000000004
s10c2,b'216_5',k50,,0.039055452057817915,problin,0.036000000000000004
s10c2,b'201_4',k50,,0.28898556384298557,problin,0.264
s10c2,b'216_8',k50,,0.11055964192078825,problin,0.09
s10c2,b'216_7',k50,,0.11055964192078825,problin,0.09
s10c2,b'20_1',k200,,0.10310837552219815,problin,0.114
s10c2,b'62_2',k200,,0.3087952706317341,problin,0.252
s10c2,b'125_5',k200,,0.4220288928496774,problin,0.378
s10c2,b'216_15',k200,,0.49172655347204164,problin,0.546
s10c2,b'188_9',k200,,0.2908110057015132,problin,0.378
s10c2,b'216_14',k200,,0.20091554777052845,problin,0.168
s10c2,b'216_13',k200,,0.20091554777052845,problin,0.168
s10c2,b'119_5',k200,,0.4205650695760754,problin,0.342
s10c2,b'175_12',k200,,0.2739281001372913,problin,0.336
s10c2,b'216_20',k200,,0.2192622766083523,problin,0.246
s10c2,b'216_19',k200,,0.2192622766083523,problin,0.246
s10c2,b'175_11',k200,,0.18199791145653885,problin,0.336
s10c2,b'216_18',k200,,0.3111924652891047,problin,0.246
s10c2,b'216_17',k200,,0.3111924652891047,problin,0.246
s10c2,b'62_1',k200,,0.21506872817004258,problin,0.252
s10c2,b'119_3',k200,,0.3580008848410537,problin,0.342
s10c2,b'174_6',k200,,0.40505444049596523,problin,0.33
s10c2,b'216_12',k200,,0.24442666345205277,problin,0.252
s10c2,b'216_11',k200,,0.24442666345205277,problin,0.252
s10c2,b'174_5',k200,,0.34874713027178056,problin,0.33
s10c2,b'216_10',k200,,0.30073397367623744,problin,0.252
s10c2,b'216_9',k200,,0.30073397367623744,problin,0.252
s10c2,b'108_1',k200,,0.19009274058560513,problin,0.276
s10c2,b'162_1',k200,,0.41049503180842545,problin,0.324
s10c2,b'210_1',k200,,0.39751968669205934,problin,0.28800000000000003
s10c2,b'216_2',k200,,0.009374529702981726,problin,0.036000000000000004
s10c2,b'216_1',k200,,0.009374529702981726,problin,0.036000000000000004
s10c2,b'205_2',k200,,0.34330064560879686,problin,0.258
s10c2,b'216_4',k200,,0.06359357078624422,problin,0.066
s10c2,b'216_3',k200,,0.06359357078624422,problin,0.066
s10c2,b'157_2',k200,,0.4334877062373302,problin,0.294
s10c2,b'210_4',k200,,0.34508931102352286,problin,0.318
s10c2,b'216_6',k200,,0.03881223094261351,problin,0.036000000000000004
s10c2,b'216_5',k200,,0.03881223094261351,problin,0.036000000000000004
s10c2,b'201_4',k200,,0.27210663229921733,problin,0.264
s10c2,b'216_8',k200,,0.11179490966691906,problin,0.09
s10c2,b'216_7',k200,,0.11179490966691906,problin,0.09
s10c2,b'20_1',k10,,0.28485350463586717,sigma05_spalin,0.114
s10c2,b'62_2',k10,,0.26369193445741446,sigma05_spalin,0.252
s10c2,b'125_5',k10,,0.8570163756759568,sigma05_spalin,0.378
s10c2,b'216_15',k10,,0.2764541672768658,sigma05_spalin,0.546
s10c2,b'188_9',k10,,0.20129992284071369,sigma05_spalin,0.378
s10c2,b'216_14',k10,,0.07515424443615208,sigma05_spalin,0.168
s10c2,b'216_13',k10,,0.07515424443615208,sigma05_spalin,0.168
s10c2,b'119_5',k10,,0.753456527085616,sigma05_spalin,0.342
s10c2,b'175_12',k10,,0.061346317715176756,sigma05_spalin,0.336
s10c2,b'216_20',k10,,0.3186676981520298,sigma05_spalin,0.246
s10c2,b'216_19',k10,,0.3186676981520298,sigma05_spalin,0.246
s10c2,b'175_11',k10,,0.2824733210015727,sigma05_spalin,0.336
s10c2,b'216_18',k10,,0.09754069486563388,sigma05_spalin,0.246
s10c2,b'216_17',k10,,0.09754069486563388,sigma05_spalin,0.246
s10c2,b'62_1',k10,,0.42252344598273833,sigma05_spalin,0.252
s10c2,b'119_3',k10,,0.5422247383547474,sigma05_spalin,0.342
s10c2,b'174_6',k10,,0.3082956886680315,sigma05_spalin,0.33
s10c2,b'216_12',k10,,0.1241186044047196,sigma05_spalin,0.252
s10c2,b'216_11',k10,,0.1241186044047196,sigma05_spalin,0.252
s10c2,b'174_5',k10,,0.2000864075838762,sigma05_spalin,0.33
s10c2,b'216_10',k10,,0.2323278854888749,sigma05_spalin,0.252
s10c2,b'216_9',k10,,0.2323278854888749,sigma05_spalin,0.252
s10c2,b'108_1',k10,,0.3555134777291763,sigma05_spalin,0.276
s10c2,b'162_1',k10,,0.4863353234356222,sigma05_spalin,0.324
s10c2,b'210_1',k10,,0.12779023078526994,sigma05_spalin,0.28800000000000003
s10c2,b'216_2',k10,,0.005,sigma05_spalin,0.036000000000000004
s10c2,b'216_1',k10,,0.005,sigma05_spalin,0.036000000000000004
s10c2,b'205_2',k10,,0.10496259564017127,sigma05_spalin,0.258
s10c2,b'216_4',k10,,0.02782763462252868,sigma05_spalin,0.066
s10c2,b'216_3',k10,,0.02782763462252868,sigma05_spalin,0.066
s10c2,b'157_2',k10,,0.46199649491420225,sigma05_spalin,0.294
s10c2,b'210_4',k10,,0.06803956781948611,sigma05_spalin,0.318
s10c2,b'216_6',k10,,0.08908949096463378,sigma05_spalin,0.036000000000000004
s10c2,b'216_5',k10,,0.08908949096463378,sigma05_spalin,0.036000000000000004
s10c2,b'201_4',k10,,0.14826791662159777,sigma05_spalin,0.264
s10c2,b'216_8',k10,,0.008861142162522125,sigma05_spalin,0.09
s10c2,b'216_7',k10,,0.008861142162522125,sigma05_spalin,0.09
s10c2,b'20_1',k10,,0.31222288197744313,sigma15_spalin,0.114
s10c2,b'62_2',k10,,0.226833328813631,sigma15_spalin,0.252
s10c2,b'125_5',k10,,0.7686673630573864,sigma15_spalin,0.378
s10c2,b'216_15',k10,,0.29051568742747497,sigma15_spalin,0.546
s10c2,b'188_9',k10,,0.2567718845240822,sigma15_spalin,0.378
s10c2,b'216_14',k10,,0.03374380290339274,sigma15_spalin,0.168
s10c2,b'216_13',k10,,0.03374380290339274,sigma15_spalin,0.168
s10c2,b'119_5',k10,,0.7293517850204905,sigma15_spalin,0.342
s10c2,b'175_12',k10,,0.15310691051754727,sigma15_spalin,0.336
s10c2,b'216_20',k10,,0.17672435494682345,sigma15_spalin,0.246
s10c2,b'216_19',k10,,0.17672435494682345,sigma15_spalin,0.246
s10c2,b'175_11',k10,,0.27494846165944725,sigma15_spalin,0.336
s10c2,b'216_18',k10,,0.05488280380492346,sigma15_spalin,0.246
s10c2,b'216_17',k10,,0.05488280380492346,sigma15_spalin,0.246
s10c2,b'62_1',k10,,0.2721786864529421,sigma15_spalin,0.252
s10c2,b'119_3',k10,,0.7451346653055195,sigma15_spalin,0.342
s10c2,b'174_6',k10,,0.005000000002812051,sigma15_spalin,0.33
s10c2,b'216_12',k10,,0.2637030275372187,sigma15_spalin,0.252
s10c2,b'216_11',k10,,0.2637030275372187,sigma15_spalin,0.252
s10c2,b'174_5',k10,,0.1722661883963568,sigma15_spalin,0.33
s10c2,b'216_10',k10,,0.09643683914367393,sigma15_spalin,0.252
s10c2,b'216_9',k10,,0.09643683914367393,sigma15_spalin,0.252
s10c2,b'108_1',k10,,0.05907484368852855,sigma15_spalin,0.276
s10c2,b'162_1',k10,,0.729652542546012,sigma15_spalin,0.324
s10c2,b'210_1',k10,,0.2022618287681786,sigma15_spalin,0.28800000000000003
s10c2,b'216_2',k10,,0.022848477842831196,sigma15_spalin,0.036000000000000004
s10c2,b'216_1',k10,,0.022848477842831196,sigma15_spalin,0.036000000000000004
s10c2,b'205_2',k10,,0.20358409568273778,sigma15_spalin,0.258
s10c2,b'216_4',k10,,0.02152621092827203,sigma15_spalin,0.066
s10c2,b'216_3',k10,,0.02152621092827203,sigma15_spalin,0.066
s10c2,b'157_2',k10,,0.5958122623989975,sigma15_spalin,0.294
s10c2,b'210_4',k10,,0.3104585933048341,sigma15_spalin,0.318
s10c2,b'216_6',k10,,0.04849199345319014,sigma15_spalin,0.036000000000000004
s10c2,b'216_5',k10,,0.04849199345319014,sigma15_spalin,0.036000000000000004
s10c2,b'201_4',k10,,0.3278309251511594,sigma15_spalin,0.264
s10c2,b'216_8',k10,,0.03111966160686483,sigma15_spalin,0.09
s10c2,b'216_7',k10,,0.03111966160686483,sigma15_spalin,0.09
s10c2,b'20_1',k10,,0.31439090608289877,sigma3_spalin,0.114
s10c2,b'62_2',k10,,0.13719356004976674,sigma3_spalin,0.252
s10c2,b'125_5',k10,,0.7011759572898638,sigma3_spalin,0.378
s10c2,b'216_15',k10,,0.4898458301117723,sigma3_spalin,0.546
s10c2,b'188_9',k10,,0.3157069491177643,sigma3_spalin,0.378
s10c2,b'216_14',k10,,0.174138880994008,sigma3_spalin,0.168
s10c2,b'216_13',k10,,0.174138880994008,sigma3_spalin,0.168
s10c2,b'119_5',k10,,0.8205211518621522,sigma3_spalin,0.342
s10c2,b'175_12',k10,,0.21416501970468987,sigma3_spalin,0.336
s10c2,b'216_20',k10,,0.15633561583479408,sigma3_spalin,0.246
s10c2,b'216_19',k10,,0.15633561583479408,sigma3_spalin,0.246
s10c2,b'175_11',k10,,0.3114839671258933,sigma3_spalin,0.336
s10c2,b'216_18',k10,,0.059016668413590614,sigma3_spalin,0.246
s10c2,b'216_17',k10,,0.059016668413590614,sigma3_spalin,0.246
s10c2,b'62_1',k10,,0.2722173192589876,sigma3_spalin,0.252
s10c2,b'119_3',k10,,0.852749918206874,sigma3_spalin,0.342
s10c2,b'174_6',k10,,0.005,sigma3_spalin,0.33
s10c2,b'216_12',k10,,0.19824811014972232,sigma3_spalin,0.252
s10c2,b'216_11',k10,,0.19824811014972232,sigma3_spalin,0.252
s10c2,b'174_5',k10,,0.11962872023445499,sigma3_spalin,0.33
s10c2,b'216_10',k10,,0.08361938975108657,sigma3_spalin,0.252
s10c2,b'216_9',k10,,0.08361938975108657,sigma3_spalin,0.252
s10c2,b'108_1',k10,,0.3685302688562349,sigma3_spalin,0.276
s10c2,b'162_1',k10,,0.6529275868947804,sigma3_spalin,0.324
s10c2,b'210_1',k10,,0.005,sigma3_spalin,0.28800000000000003
s10c2,b'216_2',k10,,0.029540172722870607,sigma3_spalin,0.036000000000000004
s10c2,b'216_1',k10,,0.029540172722870607,sigma3_spalin,0.036000000000000004
s10c2,b'205_2',k10,,0.005,sigma3_spalin,0.258
s10c2,b'216_4',k10,,0.02954017269430204,sigma3_spalin,0.066
s10c2,b'216_3',k10,,0.02954017269430204,sigma3_spalin,0.066
s10c2,b'157_2',k10,,0.3964650446408628,sigma3_spalin,0.294
s10c2,b'210_4',k10,,0.1611012410510837,sigma3_spalin,0.318
s10c2,b'216_6',k10,,0.12990147364423385,sigma3_spalin,0.036000000000000004
s10c2,b'216_5',k10,,0.12990147364423385,sigma3_spalin,0.036000000000000004
s10c2,b'201_4',k10,,0.1601468945753893,sigma3_spalin,0.264
s10c2,b'216_8',k10,,0.13085582011992827,sigma3_spalin,0.09
s10c2,b'216_7',k10,,0.13085582011992827,sigma3_spalin,0.09
s10c2,b'20_1',k50,,0.0956066306101567,sigma05_spalin,0.114
s10c2,b'62_2',k50,,0.3440293334262171,sigma05_spalin,0.252
s10c2,b'125_5',k50,,0.5264583952957496,sigma05_spalin,0.378
s10c2,b'216_15',k50,,0.39156101934956755,sigma05_spalin,0.546
s10c2,b'188_9',k50,,0.07571448526572726,sigma05_spalin,0.378
s10c2,b'216_14',k50,,0.3158465340838403,sigma05_spalin,0.168
s10c2,b'216_13',k50,,0.3158465340838403,sigma05_spalin,0.168
s10c2,b'119_5',k50,,0.2837307708485422,sigma05_spalin,0.342
s10c2,b'175_12',k50,,0.37837720621006377,sigma05_spalin,0.336
s10c2,b'216_20',k50,,0.2559114375867112,sigma05_spalin,0.246
s10c2,b'216_19',k50,,0.2559114375867112,sigma05_spalin,0.246
s10c2,b'175_11',k50,,0.43371749174374025,sigma05_spalin,0.336
s10c2,b'216_18',k50,,0.2005711520530347,sigma05_spalin,0.246
s10c2,b'216_17',k50,,0.2005711520530347,sigma05_spalin,0.246
s10c2,b'62_1',k50,,0.3323453554700466,sigma05_spalin,0.252
s10c2,b'119_3',k50,,0.4215582053696757,sigma05_spalin,0.342
s10c2,b'174_6',k50,,0.38940394531392697,sigma05_spalin,0.33
s10c2,b'216_12',k50,,0.11874124191788475,sigma05_spalin,0.252
s10c2,b'216_11',k50,,0.11874124191788475,sigma05_spalin,0.252
s10c2,b'174_5',k50,,0.3638262990529599,sigma05_spalin,0.33
s10c2,b'216_10',k50,,0.14431888817885183,sigma05_spalin,0.252
s10c2,b'216_9',k50,,0.14431888817885183,sigma05_spalin,0.252
s10c2,b'108_1',k50,,0.285585389270404,sigma05_spalin,0.276
s10c2,b'162_1',k50,,0.4048136224999195,sigma05_spalin,0.324
s10c2,b'210_1',k50,,0.234304390072327,sigma05_spalin,0.28800000000000003
s10c2,b'216_2',k50,,0.005,sigma05_spalin,0.036000000000000004
s10c2,b'216_1',k50,,0.005,sigma05_spalin,0.036000000000000004
s10c2,b'205_2',k50,,0.2039068844120057,sigma05_spalin,0.258
s10c2,b'216_4',k50,,0.03539749641915839,sigma05_spalin,0.066
s10c2,b'216_3',k50,,0.03539749641915839,sigma05_spalin,0.066
s10c2,b'157_2',k50,,0.2794753360274618,sigma05_spalin,0.294
s10c2,b'210_4',k50,,0.33917300103987535,sigma05_spalin,0.318
s10c2,b'216_6',k50,,0.025469666263746266,sigma05_spalin,0.036000000000000004
s10c2,b'216_5',k50,,0.025469666263746266,sigma05_spalin,0.036000000000000004
s10c2,b'201_4',k50,,0.2855626891120202,sigma05_spalin,0.264
s10c2,b'216_8',k50,,0.07907997819160144,sigma05_spalin,0.09
s10c2,b'216_7',k50,,0.07907997819160144,sigma05_spalin,0.09
s10c2,b'20_1',k50,,0.10255060778740033,sigma15_spalin,0.114
s10c2,b'62_2',k50,,0.33970868615701966,sigma15_spalin,0.252
s10c2,b'125_5',k50,,0.5004260412689103,sigma15_spalin,0.378
s10c2,b'216_15',k50,,0.3935703332435452,sigma15_spalin,0.546
s10c2,b'188_9',k50,,0.08120826027248182,sigma15_spalin,0.378
s10c2,b'216_14',k50,,0.31236207297106333,sigma15_spalin,0.168
s10c2,b'216_13',k50,,0.31236207297106333,sigma15_spalin,0.168
s10c2,b'119_5',k50,,0.27630335226677105,sigma15_spalin,0.342
s10c2,b'175_12',k50,,0.39661928982560185,sigma15_spalin,0.336
s10c2,b'216_20',k50,,0.22107373242008252,sigma15_spalin,0.246
s10c2,b'216_19',k50,,0.22107373242008252,sigma15_spalin,0.246
s10c2,b'175_11',k50,,0.4347851278585882,sigma15_spalin,0.336
s10c2,b'216_18',k50,,0.1829078943870962,sigma15_spalin,0.246
s10c2,b'216_17',k50,,0.1829078943870962,sigma15_spalin,0.246
s10c2,b'62_1',k50,,0.28805586880669243,sigma15_spalin,0.252
s10c2,b'119_3',k50,,0.45027571057306887,sigma15_spalin,0.342
s10c2,b'174_6',k50,,0.3430151548089903,sigma15_spalin,0.33
s10c2,b'216_12',k50,,0.15235832648072353,sigma15_spalin,0.252
s10c2,b'216_11',k50,,0.15235832648072353,sigma15_spalin,0.252
s10c2,b'174_5',k50,,0.40293104804832297,sigma15_spalin,0.33
s10c2,b'216_10',k50,,0.09244243324139087,sigma15_spalin,0.252
s10c2,b'216_9',k50,,0.09244243324139087,sigma15_spalin,0.252
s10c2,b'108_1',k50,,0.21569257581928294,sigma15_spalin,0.276
s10c2,b'162_1',k50,,0.46257881605431644,sigma15_spalin,0.324
s10c2,b'210_1',k50,,0.2489581286729093,sigma15_spalin,0.28800000000000003
s10c2,b'216_2',k50,,0.01841967131627403,sigma15_spalin,0.036000000000000004
s10c2,b'216_1',k50,,0.01841967131627403,sigma15_spalin,0.036000000000000004
s10c2,b'205_2',k50,,0.23676945178829595,sigma15_spalin,0.258
s10c2,b'216_4',k50,,0.03060834820088743,sigma15_spalin,0.066
s10c2,b'216_3',k50,,0.03060834820088743,sigma15_spalin,0.066
s10c2,b'157_2',k50,,0.3222101142092344,sigma15_spalin,0.294
s10c2,b'210_4',k50,,0.3893404374019522,sigma15_spalin,0.318
s10c2,b'216_6',k50,,0.01840606443231322,sigma15_spalin,0.036000000000000004
s10c2,b'216_5',k50,,0.01840606443231322,sigma15_spalin,0.036000000000000004
s10c2,b'201_4',k50,,0.31623506406839075,sigma15_spalin,0.264
s10c2,b'216_8',k50,,0.09151143776587461,sigma15_spalin,0.09
s10c2,b'216_7',k50,,0.09151143776587461,sigma15_spalin,0.09
s10c2,b'20_1',k50,,0.10272950133143592,sigma3_spalin,0.114
s10c2,b'62_2',k50,,0.3170815117639817,sigma3_spalin,0.252
s10c2,b'125_5',k50,,0.4945272496723466,sigma3_spalin,0.378
s10c2,b'216_15',k50,,0.42649337150456834,sigma3_spalin,0.546
s10c2,b'188_9',k50,,0.08521963342195926,sigma3_spalin,0.378
s10c2,b'216_14',k50,,0.3412737380826091,sigma3_spalin,0.168
s10c2,b'216_13',k50,,0.3412737380826091,sigma3_spalin,0.168
s10c2,b'119_5',k50,,0.2961716815466051,sigma3_spalin,0.342
s10c2,b'175_12',k50,,0.40651285810547644,sigma3_spalin,0.336
s10c2,b'216_20',k50,,0.21833608152483341,sigma3_spalin,0.246
s10c2,b'216_19',k50,,0.21833608152483341,sigma3_spalin,0.246
s10c2,b'175_11',k50,,0.4418736118992356,sigma3_spalin,0.336
s10c2,b'216_18',k50,,0.1829753277310742,sigma3_spalin,0.246
s10c2,b'216_17',k50,,0.1829753277310742,sigma3_spalin,0.246
s10c2,b'62_1',k50,,0.293295720464936,sigma3_spalin,0.252
s10c2,b'119_3',k50,,0.4740624643393556,sigma3_spalin,0.342
s10c2,b'174_6',k50,,0.33786744989966594,sigma3_spalin,0.33
s10c2,b'216_12',k50,,0.13287649823693917,sigma3_spalin,0.252
s10c2,b'216_11',k50,,0.13287649823693917,sigma3_spalin,0.252
s10c2,b'174_5',k50,,0.38275890779839483,sigma3_spalin,0.33
s10c2,b'216_10',k50,,0.0879850403382102,sigma3_spalin,0.252
s10c2,b'216_9',k50,,0.0879850403382102,sigma3_spalin,0.252
s10c2,b'108_1',k50,,0.2815519157433658,sigma3_spalin,0.276
s10c2,b'162_1',k50,,0.44371095358880674,sigma3_spalin,0.324
s10c2,b'210_1',k50,,0.19399120428867908,sigma3_spalin,0.28800000000000003
s10c2,b'216_2',k50,,0.02555233885510893,sigma3_spalin,0.036000000000000004
s10c2,b'216_1',k50,,0.02555233885510893,sigma3_spalin,0.036000000000000004
s10c2,b'205_2',k50,,0.1825730319086278,sigma3_spalin,0.258
s10c2,b'216_4',k50,,0.036970511235160236,sigma3_spalin,0.066
s10c2,b'216_3',k50,,0.036970511235160236,sigma3_spalin,0.066
s10c2,b'157_2',k50,,0.26938077583272757,sigma3_spalin,0.294
s10c2,b'210_4',k50,,0.354837926356092,sigma3_spalin,0.318
s10c2,b'216_6',k50,,0.03903579454377516,sigma3_spalin,0.036000000000000004
s10c2,b'216_5',k50,,0.03903579454377516,sigma3_spalin,0.036000000000000004
s10c2,b'201_4',k50,,0.2579022689601804,sigma3_spalin,0.264
s10c2,b'216_8',k50,,0.1359714519396868,sigma3_spalin,0.09
s10c2,b'216_7',k50,,0.1359714519396868,sigma3_spalin,0.09
s10c2,b'20_1',k200,,0.10186038818316302,sigma05_spalin,0.114
s10c2,b'62_2',k200,,0.3134300940923949,sigma05_spalin,0.252
s10c2,b'125_5',k200,,0.4278805450500032,sigma05_spalin,0.378
s10c2,b'216_15',k200,,0.4878802628911618,sigma05_spalin,0.546
s10c2,b'188_9',k200,,0.2898110786810559,sigma05_spalin,0.378
s10c2,b'216_14',k200,,0.19806918421010586,sigma05_spalin,0.168
s10c2,b'216_13',k200,,0.19806918421010586,sigma05_spalin,0.168
s10c2,b'119_5',k200,,0.4208551236273489,sigma05_spalin,0.342
s10c2,b'175_12',k200,,0.26982965098416767,sigma05_spalin,0.336
s10c2,b'216_20',k200,,0.22507603332964846,sigma05_spalin,0.246
s10c2,b'216_19',k200,,0.22507603332964846,sigma05_spalin,0.246
s10c2,b'175_11',k200,,0.18554494198810959,sigma05_spalin,0.336
s10c2,b'216_18',k200,,0.3093607423257064,sigma05_spalin,0.246
s10c2,b'216_17',k200,,0.3093607423257064,sigma05_spalin,0.246
s10c2,b'62_1',k200,,0.22011088261895945,sigma05_spalin,0.252
s10c2,b'119_3',k200,,0.36178639015904185,sigma05_spalin,0.342
s10c2,b'174_6',k200,,0.4096294211832225,sigma05_spalin,0.33
s10c2,b'216_12',k200,,0.23766420807233618,sigma05_spalin,0.252
s10c2,b'216_11',k200,,0.23766420807233618,sigma05_spalin,0.252
s10c2,b'174_5',k200,,0.3458598722779525,sigma05_spalin,0.33
s10c2,b'216_10',k200,,0.3014337569776061,sigma05_spalin,0.252
s10c2,b'216_9',k200,,0.3014337569776061,sigma05_spalin,0.252
s10c2,b'108_1',k200,,0.19765041371525272,sigma05_spalin,0.276
s10c2,b'162_1',k200,,0.4103917917377733,sigma05_spalin,0.324
s10c2,b'210_1',k200,,0.39603807735070573,sigma05_spalin,0.28800000000000003
s10c2,b'216_2',k200,,0.005,sigma05_spalin,0.036000000000000004
s10c2,b'216_1',k200,,0.005,sigma05_spalin,0.036000000000000004
s10c2,b'205_2',k200,,0.3410474003835256,sigma05_spalin,0.258
s10c2,b'216_4',k200,,0.05999041357804886,sigma05_spalin,0.066
s10c2,b'216_3',k200,,0.05999041357804886,sigma05_spalin,0.066
s10c2,b'157_2',k200,,0.4370385190514131,sigma05_spalin,0.294
s10c2,b'210_4',k200,,0.34005558142651293,sigma05_spalin,0.318
s10c2,b'216_6',k200,,0.0343355053083245,sigma05_spalin,0.036000000000000004
s10c2,b'216_5',k200,,0.0343355053083245,sigma05_spalin,0.036000000000000004
s10c2,b'201_4',k200,,0.2708556640488263,sigma05_spalin,0.264
s10c2,b'216_8',k200,,0.1035354225991082,sigma05_spalin,0.09
s10c2,b'216_7',k200,,0.1035354225991082,sigma05_spalin,0.09
s10c2,b'20_1',k200,,0.10331284563063706,sigma15_spalin,0.114
s10c2,b'62_2',k200,,0.3124335676076474,sigma15_spalin,0.252
s10c2,b'125_5',k200,,0.42213256973938623,sigma15_spalin,0.378
s10c2,b'216_15',k200,,0.48918546312285,sigma15_spalin,0.546
s10c2,b'188_9',k200,,0.29411957313830867,sigma15_spalin,0.378
s10c2,b'216_14',k200,,0.19506588998454133,sigma15_spalin,0.168
s10c2,b'216_13',k200,,0.19506588998454133,sigma15_spalin,0.168
s10c2,b'119_5',k200,,0.420046220151947,sigma15_spalin,0.342
s10c2,b'175_12',k200,,0.2762695922284601,sigma15_spalin,0.336
s10c2,b'216_20',k200,,0.21500222048182915,sigma15_spalin,0.246
s10c2,b'216_19',k200,,0.21500222048182915,sigma15_spalin,0.246
s10c2,b'175_11',k200,,0.1851663309324644,sigma15_spalin,0.336
s10c2,b'216_18',k200,,0.30610548177782493,sigma15_spalin,0.246
s10c2,b'216_17',k200,,0.30610548177782493,sigma15_spalin,0.246
s10c2,b'62_1',k200,,0.2115840409126946,sigma15_spalin,0.252
s10c2,b'119_3',k200,,0.364789188325563,sigma15_spalin,0.342
s10c2,b'174_6',k200,,0.4017575557717077,sigma15_spalin,0.33
