cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,1,1,2,1,0,0,0,0
I1,0,0,1,1,2,1,0,0,2,0
I2,0,0,1,1,2,1,0,0,2,0
I3,0,1,1,1,2,1,0,1,2,0
216_10,0,1,1,1,2,1,0,1,2,0
216_9,0,1,1,1,2,1,0,1,2,0
I4,2,0,1,1,2,1,0,0,2,0
216_12,2,0,1,1,2,1,0,0,2,0
216_11,2,0,1,1,2,1,0,0,2,0
I5,2,0,1,1,2,1,0,0,2,0
216_14,2,2,1,1,2,1,1,0,2,1
I6,2,0,1,1,2,1,0,0,2,0
216_16,2,2,1,1,2,1,0,2,2,0
216_15,2,0,1,1,2,1,0,0,2,0
I7,0,2,1,1,2,1,0,0,0,0
I8,0,2,1,1,2,1,0,0,0,0
I9,0,2,1,1,2,1,1,2,0,2
216_8,0,2,1,1,2,1,1,2,0,2
216_7,0,2,1,1,2,1,1,2,0,2
I10,0,2,1,1,2,1,0,0,0,0
216_6,0,2,1,1,2,1,0,0,0,0
216_5,0,2,1,1,2,1,0,0,0,0
I11,0,2,1,1,2,1,0,0,0,0
I12,2,2,1,1,2,1,1,2,2,0
216_4,2,2,1,1,2,1,1,2,2,0
216_3,2,2,1,1,2,1,1,2,2,0
I13,2,2,1,1,2,1,2,0,0,0
216_2,2,2,1,1,2,1,2,0,1,0
216_1,2,2,1,1,2,1,2,0,2,0
Evolve tree: [&R] ((((216_1:0.132,216_2:0.132)I13:0.36,(216_3:0.042,216_4:0.042)I12:0.45)I11:0.354,((216_5:0.10200000000000001,216_6:0.10200000000000001)I10:0.384,(216_7:0.096,216_8:0.096)I9:0.39)I8:0.36)I7:0.306,(((216_15:0.21,216_16:0.21)I6:0.294,216_14:0.504)I5:0.294,((216_11:0.186,216_12:0.186)I4:0.3,(216_9:0.156,216_10:0.156)I3:0.33)I2:0.312)I1:0.354)I0:0.138;
