cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,1,0,1,2,0,1,0,0,0
I1,0,1,0,1,2,0,1,2,0,0
I2,1,1,0,1,2,0,1,2,0,0
I3,1,1,0,1,2,0,1,2,2,0
216_10,1,1,0,1,2,0,1,2,2,0
216_9,1,1,0,1,2,0,1,2,2,0
I4,1,1,2,1,2,0,1,2,2,0
216_12,1,1,2,1,2,0,1,2,2,0
216_11,1,1,2,1,2,0,1,2,2,0
I5,0,1,0,1,2,0,1,2,1,0
216_14,1,1,0,1,2,0,1,2,1,0
I6,0,1,0,1,2,1,1,2,1,0
216_16,0,1,0,1,2,1,1,2,1,0
216_15,0,1,0,1,2,1,1,2,1,0
I7,0,1,0,1,2,0,1,2,0,1
I8,0,1,2,1,2,0,1,2,1,1
I9,0,1,2,1,2,0,1,2,1,1
216_8,0,1,2,1,2,0,1,2,1,1
216_7,0,1,2,1,2,0,1,2,1,1
I10,1,1,2,1,2,0,1,2,1,1
216_6,1,1,2,1,2,0,1,2,1,1
216_5,1,1,2,1,2,0,1,2,1,1
I11,0,1,2,1,2,0,1,2,0,1
I12,1,1,2,1,2,0,1,2,0,1
216_4,1,1,2,1,2,0,1,2,0,1
216_3,1,1,2,1,2,0,1,2,0,1
I13,0,1,2,1,2,2,1,2,0,1
216_2,0,1,2,1,2,2,1,2,1,1
216_1,0,1,2,1,2,2,1,2,0,1
Evolve tree: [&R] ((((216_1:0.04766967359496056,216_2:0.04766967359496056)I13:0.17826607955147183,(216_3:0.014321081231462463,216_4:0.014321081231462463)I12:0.21161467191497)I11:0.27414976130008134,((216_5:0.03613294572515325,216_6:0.03613294572515325)I10:0.1861249625377608,(216_7:0.03387720367619631,216_8:0.03387720367619631)I9:0.18838070458671777)I8:0.2778276061835997)I7:0.3576430079134258,(((216_15:0.07977664223714206,216_16:0.07977664223714206)I6:0.1535983034147899,216_14:0.233374945651932)I5:0.22203986386152727,((216_11:0.06956119638257957,216_12:0.06956119638257957)I4:0.15269671188033446,(216_9:0.05721655200675471,216_10:0.05721655200675471)I3:0.16504135625615934)I2:0.23315690125054514)I1:0.40231371284648043)I0:0.21200189942669131;
