pos_1,pos_2,progenitor,descendants_1,descendants_2
350,225,1,1,2
310,224,2,3,
322,213,3,4,
361,218,4,5,
362,196,5,6,
330,189,6,7,
347,179,7,8,
328,226,8,9,
292,229,9,10,
303,211,10,11,
256,211,11,12,
340,257,12,13,
337,237,13,14,
354,236,14,15,
338,198,15,16,17
316,197,16,18,
247,198,17,19,
261,191,18,20,
