pos_1,pos_2,progenitor,descendants
343,222,1,
362,224,2,
307,225,3,
330,213,4,
367,215,5,
361,189,6,
337,188,7,
355,178,8,
331,224,9,
313,236,10,
285,238,11,
293,217,12,
305,206,13,
257,206,14,
342,261,15,
339,237,16,
350,244,17,
369,229,18,
340,209,19,
347,186,20,
322,195,21,
240,198,22,
257,194,23,
