pos_1,pos_2,progenitor,descendants_1,descendants_2
340,225,1,1,
361,226,2,2,
304,223,3,3,
328,217,4,4,
365,218,5,5,
362,190,6,6,
334,188,7,7,
353,178,8,8,
326,232,9,9,
319,234,9,10,
286,228,10,11,12
306,210,11,13,
260,208,12,14,
340,262,13,15,
339,238,14,16,
354,240,15,17,
368,233,15,18,
339,209,16,19,
346,188,17,20,
318,198,18,21,
244,198,19,22,
259,194,20,23,
