cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,2,2,1,0,1,0,0,1,0,0
I1,2,2,1,0,1,0,0,1,0,2
I2,2,2,1,0,1,2,0,1,0,2
216_4,2,2,1,0,1,2,0,1,0,2
216_3,2,2,1,0,1,2,0,1,0,2
I3,2,2,1,0,1,1,0,1,0,2
216_2,2,2,1,0,1,1,0,1,0,2
216_1,2,2,1,2,1,1,0,1,0,2
I4,2,2,1,0,1,0,0,1,1,0
I5,2,2,1,0,1,0,0,1,1,0
216_10,2,2,1,0,1,0,0,1,1,2
216_9,2,2,1,0,1,0,2,1,1,0
I6,2,2,1,0,1,0,2,1,1,0
I7,2,2,1,0,1,0,2,1,1,0
216_8,2,2,1,0,1,0,2,1,1,0
216_7,2,2,1,0,1,0,2,1,1,0
I8,2,2,1,0,1,0,2,1,1,2
216_6,2,2,1,0,1,0,2,1,1,2
216_5,2,2,1,0,1,0,2,1,1,2
Evolve tree: [&R] ((((216_5:0.044720728399874905,216_6:0.044720728399874905)I8:0.1580151600261614,(216_7:0.03647072670750793,216_8:0.03647072670750793)I7:0.16626516171852834)I6:0.21455251646324053,(216_9:0.16601223054136086,216_10:0.16601223054136086)I5:0.25127617434791594)I4:0.28383985366783027,((216_1:0.12142580669781664,216_2:0.12142580669781664)I3:0.24326772243554376,(216_3:0.11704607916389712,216_4:0.11704607916389712)I2:0.24764744996946328)I1:0.33643472942374675)I0:0.5398197761122019;
