sigma: 22.470982031241125
216_16 391.0 281.0
216_15 411.0 302.0
216_13 389.0 339.0
216_12 418.0 314.0
216_11 387.0 315.0
216_10 379.0 350.0
216_9 418.0 335.0
216_8 357.0 312.0
216_7 348.0 332.0
216_4 364.0 353.0
216_3 339.0 358.0
216_2 344.0 371.0
216_1 366.0 373.0
182_1 355.2247022221952 369.9190472656801
187_3 356.6400045031661 355.7368407882002
133_1 356.7549930446116 355.74214336115085
184_5 353.4684472760035 322.4219098698947
82_1 373.7282527299694 331.2469861886922
180_5 397.7401878516979 326.3772763033841
186_9 397.82793744750154 325.7630092525101
136_4 397.7231436923108 326.0156146668847
197_14 391.4476442548969 319.51328025101134
150_7 391.3128641768879 319.9085498469433
85_3 391.19428773788167 320.1700917423689
30_1 373.96867400018203 331.0945129083704
