cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,2,0,2,0,2,0
I1,1,2,0,0,2,1,2,0,2,2
I2,1,2,0,1,2,1,2,0,2,2
216_2,1,2,0,1,2,1,2,0,2,2
216_1,1,2,0,1,2,1,2,0,2,2
I3,1,2,0,0,2,1,2,2,2,2
216_4,1,2,2,0,2,1,2,2,2,2
216_3,1,2,1,0,2,1,2,2,2,2
I4,0,0,1,2,2,2,2,2,2,0
I5,1,1,1,2,2,2,2,2,2,0
216_10,1,1,1,2,2,2,2,2,2,0
216_9,1,1,1,2,2,2,2,2,2,0
I6,0,0,1,2,2,2,2,2,2,0
I7,0,0,1,2,2,2,2,2,2,0
216_8,0,0,1,2,2,2,2,2,2,0
216_7,0,1,1,2,2,2,2,2,2,0
I8,0,0,1,2,2,2,2,2,2,0
216_6,0,0,1,2,2,2,2,2,2,0
216_5,0,0,1,2,2,2,2,2,2,0
Evolve tree: [&R] ((((216_5:0.03,216_6:0.03)I8:0.228,(216_7:0.03,216_8:0.03)I7:0.228)I6:0.294,(216_9:0.24,216_10:0.24)I5:0.312)I4:0.402,((216_3:0.27,216_4:0.27)I3:0.27,(216_1:0.24,216_2:0.24)I2:0.3)I1:0.41400000000000003)I0:0.336;
