cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,2,1,0,1,0,0,1,0,0
I1,1,2,1,0,1,0,1,1,0,0
216_13,1,2,1,0,1,2,1,1,0,2
I2,1,2,1,0,1,2,1,1,0,0
216_15,1,2,1,0,1,2,1,1,0,0
216_14,1,2,1,0,1,2,1,1,0,0
I3,0,2,1,2,1,0,0,1,2,0
I4,0,2,1,2,1,0,0,1,2,0
216_11,0,2,1,2,1,0,0,1,2,0
I5,0,2,1,2,1,0,1,1,2,0
216_10,0,2,1,2,1,0,1,1,2,0
216_9,0,2,1,2,1,0,1,1,2,0
I6,0,2,1,2,1,0,0,1,2,1
I7,1,2,1,2,1,0,2,1,2,1
216_6,1,2,1,2,1,0,2,1,2,1
216_5,1,2,1,2,1,0,2,1,2,1
I8,0,2,1,2,1,0,0,1,2,1
I9,0,2,1,2,1,0,2,1,2,1
216_2,0,2,1,2,1,0,2,1,2,1
216_1,0,2,1,2,1,0,2,1,2,1
I10,0,2,1,2,1,0,0,1,2,1
216_4,0,2,1,2,1,0,0,1,2,1
216_3,0,2,1,2,1,0,0,1,2,1
Evolve tree: [&R] (((((216_3:0.054,216_4:0.054)I10:0.252,(216_1:0.042,216_2:0.042)I9:0.264)I8:0.27,(216_5:0.036000000000000004,216_6:0.036000000000000004)I7:0.54)I6:0.3,((216_9:0.234,216_10:0.234)I5:0.324,216_11:0.558)I4:0.318)I3:0.28200000000000003,((216_14:0.222,216_15:0.222)I2:0.3,216_13:0.522)I1:0.636)I0:0.132;
