cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,2,2,0,0,2,0,2,0,2
216_13,2,2,2,0,0,2,1,2,0,2
I2,2,2,2,2,0,2,0,2,0,2
216_15,2,2,2,2,0,2,0,2,0,2
216_14,2,2,2,2,0,2,0,2,0,2
I3,0,0,1,0,0,0,0,2,1,0
I4,0,0,1,0,0,0,0,2,1,2
216_11,0,0,1,0,0,2,0,2,1,2
I5,1,0,1,1,1,0,1,2,1,2
216_10,1,0,1,1,1,0,1,2,1,2
216_9,1,0,1,1,1,0,1,2,1,2
I6,0,0,1,0,0,2,2,2,1,0
I7,0,0,1,0,2,2,2,2,1,0
216_6,0,0,1,0,2,2,2,2,1,0
216_5,0,0,1,0,2,2,2,2,1,0
I8,0,0,1,0,0,2,2,2,1,0
I9,0,0,1,0,1,2,2,2,1,0
216_2,0,0,1,0,1,2,2,2,1,0
216_1,0,0,1,0,1,2,2,2,1,0
I10,0,0,1,0,2,2,2,2,1,0
216_4,0,0,1,0,2,2,2,2,1,0
216_3,0,0,1,0,2,2,2,2,1,0
Evolve tree: [&R] (((((216_3:0.01855321780474515,216_4:0.01855321780474515)I10:0.10530174908090252,(216_1:0.014321081231462463,216_2:0.014321081231462463)I9:0.10953388565418522)I8:0.15658343681971423,(216_5:0.012228765186287953,216_6:0.012228765186287953)I7:0.26820963851907403)I6:0.24896234069797293,((216_9:0.09030406796528304,216_10:0.09030406796528304)I5:0.17796733187617433,216_11:0.2682713998414575)I4:0.2611293445618775)I3:0.33680284750052797,((216_14:0.08500076884268579,216_15:0.08500076884268579)I2:0.1597448901562948,216_13:0.2447456589989807)I1:0.6214579329048823)I0:0.20352682988276807;
