cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,1,0,0,0,0,0
I1,2,0,1,0,1,1,1,0,0,1
I2,2,0,1,0,1,1,1,2,0,1
216_16,2,0,1,0,1,1,1,2,0,1
216_15,2,0,1,0,1,1,1,2,0,1
I3,2,0,1,0,1,1,1,2,0,1
216_20,2,1,1,0,1,1,1,2,0,1
216_19,2,0,1,0,1,1,1,2,0,1
I4,0,2,0,0,1,0,0,1,1,1
I5,0,2,0,0,1,0,0,1,1,1
I6,0,2,0,0,1,0,0,1,1,1
216_13,1,2,0,0,1,0,0,1,1,1
I7,0,2,0,0,1,0,0,1,1,1
216_12,0,2,0,0,1,0,0,1,1,1
216_11,2,2,0,0,1,0,2,1,1,1
I8,0,2,0,0,1,0,0,1,1,1
I9,0,2,0,0,1,0,1,1,1,1
216_8,0,2,0,0,1,0,1,1,1,1
216_7,0,2,0,0,1,0,1,1,1,1
I10,0,2,1,0,1,0,1,1,1,1
216_10,0,2,1,0,1,0,1,1,1,1
216_9,0,2,1,1,1,2,1,1,1,1
I11,0,2,1,0,1,0,0,1,1,1
I12,0,2,1,0,1,2,0,1,1,1
216_6,0,2,1,0,1,2,0,1,1,1
216_5,0,2,1,0,1,2,1,1,1,1
I13,0,2,1,0,1,1,0,1,1,1
I14,1,2,1,0,1,1,0,1,1,1
216_2,1,2,1,0,1,1,0,1,1,1
216_1,1,2,1,0,1,1,0,1,1,1
I15,0,2,1,2,1,1,2,1,1,1
216_4,0,2,1,2,1,1,2,1,1,1
216_3,0,2,1,2,1,1,2,1,1,1
Evolve tree: [&R] (((((216_3:0.138,216_4:0.138)I15:0.306,(216_1:0.06,216_2:0.06)I14:0.384)I13:0.216,(216_5:0.15,216_6:0.15)I12:0.51)I11:0.276,(((216_9:0.156,216_10:0.156)I10:0.228,(216_7:0.12,216_8:0.12)I9:0.264)I8:0.264,((216_11:0.132,216_12:0.132)I7:0.234,216_13:0.366)I6:0.28200000000000003)I5:0.28800000000000003)I4:0.33,((216_19:0.18,216_20:0.18)I3:0.462,(216_15:0.156,216_16:0.156)I2:0.486)I1:0.624)I0:0.024;
