cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,1,0
I1,2,0,0,0,0,1,0,0,1,0
I2,2,0,1,0,0,1,0,2,1,2
216_16,2,0,1,1,1,1,0,2,1,2
216_15,2,1,1,0,0,1,0,2,1,2
I3,2,1,0,0,0,1,0,2,1,0
216_20,2,1,0,0,0,1,0,2,1,0
216_19,2,1,0,0,0,1,2,2,1,0
I4,0,0,0,0,0,2,0,0,1,2
I5,0,0,2,0,0,2,0,0,1,2
I6,2,0,2,0,2,2,0,2,1,2
216_13,2,1,2,0,2,2,0,2,1,2
I7,2,0,2,0,2,2,2,2,1,2
216_12,2,0,2,0,2,2,2,2,1,2
216_11,2,2,2,0,2,2,2,2,1,2
I8,0,0,2,2,0,2,1,0,1,2
I9,0,0,2,2,0,2,1,0,1,2
216_8,0,2,2,2,0,2,1,0,1,2
216_7,0,0,2,2,0,2,1,0,1,2
I10,2,0,2,2,0,2,1,2,1,2
216_10,2,0,2,2,2,2,1,2,1,2
216_9,2,1,2,2,0,2,1,2,1,2
I11,0,0,0,0,1,2,0,0,1,2
I12,0,0,2,0,1,2,1,2,1,2
216_6,0,0,2,0,1,2,1,2,1,2
216_5,0,2,2,0,1,2,1,2,1,2
I13,0,1,1,2,1,2,0,0,1,2
I14,0,1,1,2,1,2,0,0,1,2
216_2,1,1,1,2,1,2,0,0,1,2
216_1,0,1,1,2,1,2,0,0,1,2
I15,0,1,1,2,1,2,0,0,1,2
216_4,0,1,1,2,1,2,0,0,1,2
216_3,0,1,1,2,1,2,1,0,1,2
Evolve tree: [&R] (((((216_3:0.09535897289914641,216_4:0.09535897289914641)I15:0.23858569218981296,(216_1:0.04058904710928343,216_2:0.04058904710928343)I14:0.293355617979676)I13:0.19378481172331327,(216_5:0.10399169158414277,216_6:0.10399169158414277)I12:0.42373778522813)I11:0.28288157599891867,(((216_9:0.10832906733286884,216_10:0.10832906733286884)I10:0.17567697993676598,(216_7:0.08251429874537099,216_8:0.08251429874537099)I9:0.20149174852426385)I8:0.23235460464114938,((216_11:0.09106353939559214,216_12:0.09106353939559214)I7:0.1782736242667711,216_13:0.26933716366236327)I6:0.24702348824842096)I5:0.29425040090040716)I4:0.39849186824563404,((216_19:0.12581974319240852,216_20:0.12581974319240852)I3:0.3848840544688832,(216_15:0.10832906733286884,216_16:0.10832906733286884)I2:0.40237473032842286)I1:0.6983991233955337)I0:0.031845113612483766;
