Newick tree (s):
[&R] (((((216_8:0.005,216_9:0.3187636566847489)209_9:0.005,(216_6:0.005,216_7:0.633729410528069)210_8:1.6094379124341003)166_5:0.5652013431541981,(216_10:0.005,216_11:0.32106777730236563)170_7:0.005)118_3:1.6094379124341003,216_4:1.5357064220992087)14_1:0.005,(((((216_17:0.005,216_18:0.18458771698627433)184_16:1.0797145003441915,(216_19:0.8816073428948211,216_20:0.005)184_17:1.6094379124341003)139_9:0.005,((216_22:0.14147703319267751,216_23:0.005)201_23:0.005,216_21:0.813083937688525)152_11:0.005)103_5:0.9608185268749956,((216_26:0.6143653156623671,216_27:0.005)198_26:0.23370849474394215,(216_24:0.3208214511347127,216_25:0.005)202_26:0.005)160_15:0.7288257451227343)64_4:0.005,((((216_34:0.005,216_35:0.3261161795375264)208_35:0.6539206869228995,(216_32:0.4518251444631271,216_33:0.005)209_34:0.005)167_22:0.9351623173494759,(216_30:0.005,216_31:0.9453680744769374)170_21:0.005)115_10:0.5415511162279387,(216_29:0.0050287842761394235,216_28:0.42383319657998)188_25:0.3514189981690205)68_6:0.005)25_3:0.005)virtual:0.005;
Negative-llh: (328.11777504183715, 'optimal')
Dropout rate: 1e-10
Silencing rate: 1e-10
Inferred locations:
209_9 167.6889670444084 110.32845217229871
210_8 167.54970928065515 110.90099659448677
166_5 167.68839365599794 110.72427456632828
170_7 183.2703044744102 135.63362106491053
118_3 183.23321045018307 135.33912171577362
14_1 215.7087425940312 110.98131860987999
184_16 234.60032109869996 185.73967874389157
184_17 238.75064289341339 141.13642831919447
139_9 238.67251355568638 141.24655404585212
201_23 238.57776955193486 141.13251916488602
152_11 238.67337080316008 141.19859087145718
103_5 238.61444375288062 141.14237645009385
198_26 207.503386096833 107.37694888991001
202_26 200.44179759186906 114.49565773036393
160_15 207.36409691205705 107.60621590848673
64_4 215.99788032066738 110.77130927585193
208_35 235.08684319125769 55.87788335203976
209_34 210.85186046294754 60.07381195093649
167_22 211.02254279454564 60.148512760691744
170_21 208.30349275165435 80.10273288398123
115_10 208.38631831399485 80.26409357736819
188_25 224.9106131233474 107.82761944215746
68_6 216.0018728951776 110.33166152627356
25_3 215.94181044145236 110.63628222830428
virtual 215.825130718485 110.80815169883145
