cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_28,0,0,1,0,1,1,1,2,1,0
216_29,0,2,0,0,1,1,1,2,0,0
216_31,1,1,2,0,0,2,0,2,2,1
216_30,0,1,0,1,0,2,0,2,0,1
216_33,0,1,1,2,2,2,0,2,2,1
216_32,0,1,1,2,2,2,0,2,2,1
216_35,0,1,1,2,2,2,1,2,2,1
216_34,0,1,1,2,2,2,1,2,2,1
216_25,0,1,2,0,0,2,1,2,1,1
216_24,0,1,2,0,0,2,1,2,1,1
216_27,0,1,2,0,1,2,1,2,0,1
216_26,0,1,2,2,1,2,1,2,0,1
216_21,2,2,2,2,0,0,2,2,2,1
216_23,2,2,2,0,0,0,2,2,1,1
216_22,2,2,2,0,0,0,2,2,1,1
216_20,2,2,2,1,1,2,2,2,1,1
216_19,2,2,2,1,1,2,2,2,1,1
216_18,2,2,2,0,1,0,2,2,1,1
216_17,2,2,2,0,1,0,2,2,1,1
216_4,0,2,2,2,1,0,1,1,2,1
216_11,2,0,2,1,1,1,1,2,2,2
216_10,2,0,2,1,1,1,1,2,2,2
216_7,2,2,2,1,1,1,1,2,2,2
216_6,2,2,2,1,1,1,1,2,2,2
216_9,2,0,2,1,1,1,1,2,2,2
216_8,2,0,2,1,1,1,1,2,2,2
