cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,0,0,1,0,0,2
I2,1,1,1,0,0,2,1,2,0,2
216_4,1,1,1,0,0,2,1,2,0,2
216_3,1,1,1,0,0,2,1,2,0,2
I3,0,1,1,2,2,1,1,0,2,2
216_17,0,1,1,2,2,1,1,0,2,2
I4,0,1,1,2,2,1,1,0,2,2
I5,0,1,1,2,2,1,1,0,2,2
216_11,0,1,1,2,2,1,1,0,2,2
216_10,0,1,1,2,2,1,1,0,2,2
I6,0,1,1,2,2,1,1,0,2,2
216_13,0,1,1,2,2,1,1,0,2,2
216_12,0,1,1,2,2,1,1,0,2,2
I7,0,0,0,0,0,1,2,0,0,0
I8,0,0,1,0,2,1,2,0,1,1
I9,0,0,1,0,2,1,2,0,1,1
I10,0,0,1,0,2,1,2,0,1,1
216_23,0,0,1,0,2,1,2,0,1,1
216_22,0,0,1,0,2,1,2,0,1,1
I11,0,0,1,0,2,1,2,0,1,1
216_21,0,0,1,0,2,1,2,0,1,1
216_20,0,0,1,0,2,1,2,0,1,1
I12,1,1,1,1,2,1,2,0,1,1
I13,1,1,1,1,2,1,2,0,1,1
216_25,1,1,1,1,2,1,2,0,1,1
216_24,1,1,1,1,2,1,2,0,1,1
I14,1,1,1,1,2,1,2,2,1,1
216_27,1,1,1,1,2,1,2,2,1,1
216_26,1,1,1,1,2,1,2,2,1,1
I15,0,0,0,0,0,1,2,1,0,0
I16,0,0,0,0,0,1,2,1,2,2
I17,0,0,2,0,0,1,2,1,2,2
I18,0,0,2,0,0,1,2,1,2,2
216_39,0,0,2,0,0,1,2,1,2,2
216_38,1,0,2,0,0,1,2,1,2,2
I19,0,0,2,0,2,1,2,1,2,2
216_37,0,0,2,0,2,1,2,1,2,2
216_36,0,0,2,0,2,1,2,1,2,2
I20,1,0,0,0,0,1,2,1,2,2
I21,1,1,1,0,0,1,2,1,2,2
216_35,1,1,1,0,0,1,2,1,2,2
216_34,1,1,1,0,0,1,2,1,2,2
I22,1,1,0,0,0,1,2,1,2,2
216_33,1,1,0,0,0,1,2,1,2,2
216_32,1,1,0,0,0,1,2,1,2,2
I23,0,0,0,0,0,1,2,1,1,0
I24,0,0,0,0,0,1,2,1,1,0
I25,0,0,0,0,1,1,2,1,1,0
216_47,0,0,0,0,1,1,2,1,1,0
216_46,0,0,0,0,1,1,2,1,1,0
I26,0,0,0,0,0,1,2,1,1,1
216_45,2,0,0,0,0,1,2,1,1,1
216_44,0,0,0,0,0,1,2,1,1,1
I27,0,0,1,0,0,1,2,1,1,0
I28,0,0,1,0,0,1,2,1,1,0
216_41,0,0,1,0,0,1,2,1,1,0
216_40,0,0,1,0,2,1,2,1,1,0
I29,0,0,1,0,2,1,2,1,1,0
216_43,1,0,1,0,2,1,2,1,1,0
216_42,0,0,1,0,2,1,2,1,1,0
Evolve tree: [&R] ((((((216_42:0.09106353939559214,216_43:0.09106353939559214)I29:0.1782736242667711,(216_40:0.06558107023196158,216_41:0.06558107023196158)I28:0.20375609343040166)I27:0.24136663399892838,((216_44:0.08251429874537099,216_45:0.08251429874537099)I26:0.18682286491699224,(216_46:0.08251429874537099,216_47:0.08251429874537099)I25:0.18682286491699224)I24:0.24136663399892838)I23:0.273601634585961,(((216_32:0.05719637176967074,216_33:0.05719637176967074)I22:0.178462657124615,(216_34:0.05302434717274747,216_35:0.05302434717274747)I21:0.1826346817215383)I20:0.2581837272334544,((216_36:0.04886581392543627,216_37:0.04886581392543627)I19:0.18679321496884949,(216_38:0.04886581392543627,216_39:0.04886581392543627)I18:0.18679321496884949)I17:0.2581837272334544)I16:0.29046267611951254)I15:0.3241046904895403,(((216_26:0.08251429874537099,216_27:0.08251429874537099)I14:0.20641313706387374,(216_24:0.07826040190720206,216_25:0.07826040190720206)I13:0.21066703390204267)I12:0.23310842263868872,((216_20:0.09106353939559214,216_21:0.09106353939559214)I11:0.18314742318153127,(216_22:0.07402026117428229,216_23:0.07402026117428229)I10:0.2001907014028411)I9:0.24782489587081)I8:0.5863742642888594)I7:0.13253791193251607,((((216_12:0.06138193148560831,216_13:0.06138193148560831)I6:0.15068452235793764,(216_10:0.03647072670750793,216_11:0.03647072670750793)I5:0.175595727136038)I4:0.23760636124110138,216_17:0.4496728150846474)I3:0.6436189848760329,(216_3:0.09106353939559214,216_4:0.09106353939559214)I2:1.0022282605650883)I1:0.14765623470862857)I0:0;
