cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
216_4,1,2,2,0,2,1,0,1,2,1
216_3,1,2,2,1,2,0,0,1,0,1
216_17,0,2,2,0,0,1,1,2,0,0
216_11,0,2,0,1,0,0,1,2,0,1
216_10,0,2,0,1,0,0,1,2,0,0
216_13,1,2,0,1,0,0,1,2,0,0
216_12,0,2,0,1,1,0,1,2,0,0
216_23,1,1,1,0,2,2,1,2,0,2
216_22,1,1,1,0,2,2,1,0,0,2
216_21,1,1,2,0,0,2,1,1,0,2
216_20,1,1,0,0,0,2,1,1,0,2
216_25,2,1,2,1,0,1,1,0,0,2
216_24,2,1,2,0,0,1,1,0,0,2
216_27,2,1,2,0,0,2,1,2,0,2
216_26,2,1,2,0,0,2,1,2,0,2
216_39,0,0,0,0,0,2,1,0,0,2
216_38,0,0,0,0,0,2,1,0,0,2
216_37,0,0,0,0,0,2,1,0,0,2
216_36,0,0,0,0,0,2,1,2,0,2
216_35,0,0,2,2,2,2,1,1,0,2
216_34,0,0,2,2,2,2,1,1,0,2
216_33,1,0,0,2,1,2,1,0,0,2
216_32,1,0,0,2,1,2,1,0,0,2
216_47,0,2,1,0,1,1,1,0,0,2
216_46,0,2,1,0,1,1,1,0,0,2
216_45,0,2,1,2,1,0,1,0,0,2
216_44,0,2,1,0,1,0,1,0,2,2
216_41,2,2,1,2,1,1,1,0,0,2
216_40,2,2,1,2,1,1,1,0,0,2
216_43,2,2,0,2,1,1,1,0,0,2
216_42,2,2,0,2,1,1,1,2,0,2
