cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
216_4,0,2,0,2,1,1,0,2,1,1
216_3,0,2,0,2,1,1,0,2,1,1
216_17,1,0,1,2,1,2,2,0,0,0
216_11,1,0,0,2,1,0,2,0,0,0
216_10,1,0,0,2,1,0,2,0,0,0
216_13,1,0,0,2,1,0,2,0,0,0
216_12,1,0,0,2,1,0,2,0,0,0
216_23,0,2,1,2,0,0,0,2,0,2
216_22,0,2,1,2,0,0,0,2,0,2
216_21,0,2,1,2,2,0,1,2,0,2
216_20,0,2,1,2,2,0,1,2,0,2
216_25,0,2,0,2,0,0,0,2,1,2
216_24,0,2,0,2,1,0,0,2,1,2
216_27,0,2,0,2,0,0,0,2,1,2
216_26,0,2,0,2,0,0,0,2,1,2
216_39,2,2,0,2,2,2,0,2,1,0
216_38,2,2,0,2,2,2,0,2,1,0
216_37,2,2,0,2,2,2,0,2,1,0
216_36,2,2,0,2,2,2,0,2,1,0
216_35,2,0,0,2,0,2,0,0,1,0
216_34,2,0,0,2,0,2,0,0,1,0
216_33,2,0,0,2,0,2,0,0,1,0
216_32,2,0,0,2,0,2,2,0,1,0
216_47,1,0,0,0,0,2,2,0,0,0
216_46,1,0,0,0,0,2,2,0,0,0
216_45,1,0,0,0,2,2,2,0,0,0
216_44,1,0,0,0,2,2,2,0,0,0
216_41,0,0,0,0,2,2,0,2,0,2
216_40,0,0,0,0,0,2,0,2,0,2
216_43,0,1,2,1,0,2,0,2,0,0
216_42,0,0,0,1,0,2,0,2,0,0
