cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,1,1,0,1,0,0,0,0,0
I1,0,1,1,0,1,2,2,0,0,0
I2,0,1,1,0,1,2,2,0,0,2
I3,0,1,1,0,1,2,2,0,0,2
216_20,0,1,1,0,1,2,2,0,0,2
216_19,0,1,1,0,1,2,2,0,0,2
I4,0,1,1,2,1,2,2,0,0,2
216_22,0,1,1,2,1,2,2,0,0,2
216_21,0,1,1,2,1,2,2,0,0,2
I5,0,1,1,0,1,2,2,0,0,0
216_15,0,1,1,0,1,2,2,0,0,1
I6,0,1,1,0,1,2,2,0,0,1
216_18,0,1,1,0,1,2,2,0,0,1
216_17,0,1,1,0,1,2,2,0,0,1
I7,0,1,1,0,1,0,0,0,0,0
I8,0,1,1,0,1,0,0,0,0,0
216_13,0,1,1,1,1,0,0,0,0,0
I9,0,1,1,0,1,0,0,0,0,0
216_12,0,1,1,0,1,0,0,0,0,0
216_11,0,1,1,0,1,0,0,0,0,0
I10,0,1,1,0,1,0,0,0,0,0
216_8,1,1,1,0,1,0,0,0,0,0
I11,0,1,1,0,1,0,2,0,0,0
216_10,0,1,1,0,1,0,2,0,0,0
216_9,0,1,1,0,1,0,2,0,0,0
Evolve tree: [&R] ((((216_9:0.05770093457943823,216_10:0.05770093457943823)I11:0.1750841121495303,216_8:0.23278504672896852)I10:0.21345794392523174,((216_11:0.028392523364485455,216_12:0.028392523364485455)I9:0.20439252336448305,216_13:0.23278504672896852)I8:0.21345794392523174)I7:0.2498317757009333,(((216_17:0.04502803738317676,216_18:0.04502803738317676)I6:0.18280373831775443,216_15:0.2278317757009312)I5:0.21271028037382986,((216_21:0.061962616822428804,216_22:0.061962616822428804)I4:0.16586915887850237,(216_19:0.05345794392523269,216_20:0.05345794392523269)I3:0.17437383177569848)I2:0.21271028037382986)I1:0.2555327102803725)I0:0.5939252336448592;
