cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,1,0,0,0
I1,0,1,0,2,0,0,1,0,0,2
I2,0,1,1,2,2,0,1,0,2,2
216_2,0,1,1,2,2,0,1,0,2,2
216_1,0,1,1,2,2,0,1,0,2,2
I3,0,1,0,2,0,0,1,2,0,2
216_5,2,1,0,2,1,0,1,2,2,2
I4,0,1,0,2,0,0,1,2,0,2
216_4,0,1,0,2,0,0,1,2,1,2
216_3,0,1,1,2,0,0,1,2,0,2
I5,0,0,2,0,2,0,1,1,0,0
216_22,0,0,2,2,2,0,1,1,1,2
I6,0,0,2,0,2,1,1,1,0,0
I7,0,0,2,2,2,1,1,1,0,0
I8,0,0,2,2,2,1,1,1,0,0
216_8,0,0,2,2,2,1,1,1,2,0
216_7,0,0,2,2,2,1,1,1,0,0
I9,0,0,2,2,2,1,1,1,0,0
216_10,0,0,2,2,2,1,1,1,0,1
216_9,0,0,2,2,2,1,1,1,2,0
I10,2,0,2,0,2,1,1,1,0,0
216_11,2,0,2,0,2,1,1,1,0,2
I11,2,0,2,2,2,1,1,1,0,2
216_14,2,0,2,2,2,1,1,1,0,2
216_13,2,0,2,2,2,1,1,1,0,2
Evolve tree: [&R] (((((216_13:0.11268051464220175,216_14:0.11268051464220175)I11:0.21619718673982313,216_11:0.32887770138202493)I10:0.21604369978292412,((216_9:0.10832906733286884,216_10:0.10832906733286884)I9:0.1855357232640391,(216_7:0.10399169158414277,216_8:0.10399169158414277)I8:0.1898730990127652)I7:0.25105661056804107)I6:0.28564373921371794,216_22:0.8305651403786671)I5:0.28544094939507925,(((216_3:0.22145765896705907,216_4:0.22145765896705907)I4:0.272385097160681,216_5:0.49384275612774015)I3:0.26449567344898006,(216_1:0.1934655711594639,216_2:0.1934655711594639)I2:0.5648728584172563)I1:0.3576676601970261)I0:0.12494194489556276;
