cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,2,0,0,0,0,0,2,0,0
I2,2,2,0,1,0,0,2,2,0,0
216_2,2,2,0,1,0,0,2,2,0,0
216_1,2,2,0,1,0,0,2,2,0,0
I3,0,2,0,0,0,0,0,2,0,0
216_5,0,2,0,0,0,0,0,2,0,0
I4,0,2,0,0,2,0,0,2,0,0
216_4,0,2,0,0,2,0,2,2,0,0
216_3,0,2,0,0,2,0,0,2,0,0
I5,0,0,0,0,0,0,0,0,0,0
216_22,1,1,0,1,1,2,1,1,2,0
I6,0,0,0,2,0,0,0,0,2,0
I7,0,1,0,2,1,0,0,0,2,0
I8,0,1,0,2,1,0,0,0,2,0
216_8,0,1,0,2,1,0,0,0,2,0
216_7,0,1,0,2,1,0,0,0,2,0
I9,0,1,0,2,1,0,0,0,2,0
216_10,0,1,1,2,1,0,0,0,2,0
216_9,0,1,0,2,1,0,0,0,2,0
I10,0,0,0,2,0,0,0,0,2,0
216_11,1,0,0,2,0,0,0,0,2,0
I11,0,0,0,2,0,0,0,0,2,0
216_14,0,0,0,2,0,0,0,0,2,0
216_13,0,0,0,2,0,2,0,0,2,0
Evolve tree: [&R] (((((216_13:0.05964848488953681,216_14:0.05964848488953681)I11:0.13416154335826982,216_11:0.1938100282478067)I10:0.16100903177782347,((216_9:0.05721655200675471,216_10:0.05721655200675471)I9:0.11306758979842908,(216_7:0.05480284044900492,216_8:0.05480284044900492)I8:0.11548130135617887)I7:0.18453491822044626)I6:0.2561666172619467,216_22:0.6109856772875767)I5:0.30742892476276756,(((216_3:0.12385496688564768,216_4:0.12385496688564768)I4:0.19040337831311324,216_5:0.314258345198761)I3:0.22718065467495913,(216_1:0.1067010903604266,216_2:0.1067010903604266)I2:0.4347379095132935)I1:0.3769756021766241)I0:0.15131581973628663;
