sigma: 22.470982031241125
216_22 322.0 295.0
216_21 325.0 313.0
216_23 289.0 290.0
216_20 301.0 303.0
216_19 305.0 320.0
216_18 286.0 346.0
216_17 301.0 342.0
216_8 275.0 290.0
216_7 290.0 310.0
216_5 266.0 291.0
216_6 255.0 324.0
216_2 269.0 322.0
216_1 254.0 344.0
216_4 239.0 313.0
216_3 216.0 305.0
216_16 268.0 243.0
216_15 283.0 271.0
216_14 268.0 266.0
216_13 245.0 262.0
216_12 257.0 279.0
185_7 302.41382568178255 269.0216770680654
187_9 246.54923219926584 333.06008811097803
136_4 273.32517058677473 313.4782355567625
77_2 255.77491095178218 309.6779426642087
196_2 298.69797781054154 307.7936292421062
197_1 291.5842072268079 263.5602466625398
152_1 232.718611311294 324.7066206577408
208_5 321.34860209089015 327.30493972700054
211_7 320.9377592770054 257.96945925748923
157_3 269.9285943646605 341.1915307883523
85_1 316.1438995439073 315.3729127805552
34_1 235.72348326175202 330.97351527144576
182_9 239.01993688569746 261.12426136630097
186_12 293.24775804610425 305.0444602760234
140_7 245.14513695215476 282.25022134867675
209_20 263.3406259395882 321.25048850942187
140_8 264.7597206274946 315.93107371629134
91_5 240.2979231822916 254.01918330559383
virtual 317.6051423782653 335.52005044946435
