cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,2,2,0,0,0,0,0,0,1
216_34,0,2,2,0,0,0,0,0,0,1
216_33,0,2,2,2,0,0,0,0,0,1
I2,0,2,2,2,1,1,2,0,0,0
I3,0,2,2,2,1,1,2,0,0,1
I4,0,2,2,2,1,1,2,0,0,1
I5,0,2,2,2,1,1,2,0,0,1
216_32,0,2,2,2,1,1,2,0,0,1
216_31,0,2,2,2,1,1,2,0,0,1
I6,0,2,2,2,1,1,2,0,0,1
216_28,0,2,2,2,1,1,2,0,0,1
216_26,0,2,2,2,1,1,2,0,0,1
I7,0,2,2,2,1,1,2,0,2,1
I8,0,2,2,2,1,1,2,0,2,1
216_23,0,2,2,2,1,1,2,0,2,1
I9,1,2,2,2,1,1,2,0,2,1
216_22,1,2,2,2,1,1,2,0,2,1
216_21,1,2,2,2,1,1,2,0,2,1
I10,1,2,2,2,1,1,2,0,2,1
216_19,1,2,2,2,1,1,2,0,2,1
216_17,1,2,2,2,1,1,2,0,2,1
I11,0,2,2,2,1,1,2,0,0,0
I12,0,2,2,2,1,1,2,0,0,0
I13,0,2,2,2,1,1,2,0,2,1
I14,0,2,2,2,1,1,2,0,2,1
216_8,0,2,2,2,1,1,2,0,2,1
216_7,0,2,2,2,1,1,2,0,2,1
I15,0,2,2,2,1,1,2,0,2,1
216_6,0,2,2,2,1,1,2,0,2,1
216_5,0,2,2,2,1,1,2,0,2,1
I16,0,2,2,2,1,1,2,0,0,0
I17,0,2,2,2,1,1,2,0,0,0
216_4,0,2,2,2,1,1,2,1,0,0
216_3,0,2,2,2,1,1,2,0,0,0
I18,0,2,2,2,1,1,2,0,0,0
216_2,0,2,2,2,1,1,2,0,0,0
216_1,0,2,2,2,1,1,2,0,0,0
I19,0,2,2,2,1,1,2,0,0,2
I20,0,2,2,2,1,1,2,0,2,2
I21,0,2,2,2,1,1,2,0,2,2
216_10,0,2,2,2,1,1,2,0,2,2
216_9,0,2,2,2,1,1,2,0,2,2
I22,0,2,2,2,1,1,2,0,2,2
216_12,0,2,2,2,1,1,2,0,2,2
216_11,0,2,2,2,1,1,2,0,2,2
I23,0,2,2,2,1,1,2,0,0,2
I24,0,2,2,2,1,1,2,2,0,2
216_16,0,2,2,2,1,1,2,2,0,2
216_15,0,2,2,2,1,1,2,2,0,2
I25,0,2,2,2,1,1,2,0,0,2
216_14,0,2,2,2,1,1,2,1,0,2
216_13,0,2,2,2,1,1,2,0,0,2
Evolve tree: [&R] ((((((216_13:0.03387720367619631,216_14:0.03387720367619631)I25:0.09586990423605082,(216_15:0.027210879208705078,216_16:0.027210879208705078)I24:0.10253622870354205)I23:0.1506912957931148,((216_11:0.03387720367619631,216_12:0.03387720367619631)I22:0.08706476146744413,(216_9:0.0294162965763624,216_10:0.0294162965763624)I21:0.09152566856727803)I20:0.15949643856172147)I19:0.20822621805844294,(((216_1:0.04532749229029334,216_2:0.04532749229029334)I18:0.0844196156219538,(216_3:0.04069564477212541,216_4:0.04069564477212541)I17:0.08905146314012172)I16:0.14254949678754908,((216_5:0.01855321780474515,216_6:0.01855321780474515)I15:0.10238874733889528,(216_7:0.010152125877506683,216_8:0.010152125877506683)I14:0.11078983926613375)I13:0.15135463955615575)I12:0.21636801706400866)I11:0.2568687048154228,(((216_17:0.13572854532676626,216_19:0.13572854532676626)I10:0.12458269571056158,((216_21:0.031638362837529375,216_22:0.031638362837529375)I9:0.09515159630153955,216_23:0.12678995913906893)I8:0.1335212818982589)I7:0.21154093521428527,((216_26:0.09841009480517582,216_28:0.09841009480517582)I6:0.13496485084675608,(216_31:0.03387720367619631,216_32:0.03387720367619631)I5:0.19949774197573564)I4:0.2384772305996812)I3:0.2736811503276146)I2:0.32419709520740336,(216_33:0.09568773947774123,216_34:0.09568773947774123)I1:0.9740426823088894)I0:0;
