cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,1,2,2,1,2,1,2,0,2,0
216_34,1,2,2,1,2,1,2,2,2,0
216_33,1,2,2,1,2,1,2,0,2,0
I2,0,0,0,0,0,0,2,0,0,0
I3,0,0,0,0,0,0,2,0,1,0
I4,1,0,1,1,0,0,2,1,1,0
I5,1,1,1,1,0,2,2,1,1,0
216_32,1,1,1,1,0,2,2,1,1,0
216_31,1,1,1,1,0,2,2,1,1,0
I6,1,0,1,1,0,0,2,1,1,0
216_28,1,1,1,1,2,0,2,1,1,0
216_26,1,0,1,1,0,0,2,1,1,1
I7,0,1,2,0,0,0,2,0,1,0
I8,0,1,2,0,0,0,2,0,1,0
216_23,0,1,2,0,0,0,2,1,1,2
I9,0,1,2,2,2,0,2,0,1,0
216_22,1,1,2,2,2,0,2,0,1,0
216_21,0,1,2,2,2,0,2,0,1,0
I10,0,1,2,1,0,0,2,0,1,0
216_19,2,1,2,1,0,0,2,0,1,0
216_17,2,1,2,1,0,0,2,0,1,1
I11,0,0,0,0,0,2,2,1,0,0
I12,0,1,0,0,1,2,2,1,0,2
I13,0,1,0,0,1,2,2,1,0,2
I14,0,1,0,0,1,2,2,1,2,2
216_8,0,1,0,0,1,2,2,1,2,2
216_7,0,1,0,0,1,2,2,1,2,2
I15,2,1,0,0,1,2,2,1,0,2
216_6,2,1,0,0,1,2,2,1,0,2
216_5,2,1,0,0,1,2,2,1,0,2
I16,0,1,1,0,1,2,2,1,1,2
I17,0,1,1,0,1,2,2,1,1,2
216_4,0,1,1,0,1,2,2,1,1,2
216_3,0,1,1,0,1,2,2,1,1,2
I18,0,1,1,0,1,2,2,1,1,2
216_2,0,1,1,0,1,2,2,1,1,2
216_1,0,1,1,0,1,2,2,1,1,2
I19,0,1,0,0,0,2,2,1,0,0
I20,0,1,0,0,0,2,2,1,0,0
I21,0,1,0,0,2,2,2,1,0,0
216_10,0,1,0,0,2,2,2,1,0,0
216_9,0,1,0,0,2,2,2,1,0,0
I22,0,1,1,0,0,2,2,1,0,2
216_12,0,1,1,2,0,2,2,1,0,2
216_11,0,1,1,0,2,2,2,1,0,2
I23,0,1,0,2,0,2,2,1,0,0
I24,0,1,0,2,2,2,2,1,0,0
216_16,0,1,0,2,2,2,2,1,0,0
216_15,1,1,0,2,2,2,2,1,0,0
I25,0,1,0,2,2,2,2,1,0,0
216_14,2,1,0,2,2,2,2,1,0,0
216_13,0,1,0,2,2,2,2,1,0,0
Evolve tree: [&R] ((((((216_13:0.096,216_14:0.096)I25:0.222,(216_15:0.078,216_16:0.078)I24:0.24)I23:0.258,((216_11:0.096,216_12:0.096)I22:0.20400000000000001,(216_9:0.084,216_10:0.084)I21:0.216)I20:0.276)I19:0.258,(((216_1:0.126,216_2:0.126)I18:0.192,(216_3:0.114,216_4:0.114)I17:0.20400000000000001)I16:0.246,((216_5:0.054,216_6:0.054)I15:0.246,(216_7:0.03,216_8:0.03)I14:0.27)I13:0.264)I12:0.27)I11:0.234,(((216_17:0.33,216_19:0.33)I10:0.216,((216_21:0.09,216_22:0.09)I9:0.222,216_23:0.312)I8:0.234)I7:0.27,((216_26:0.252,216_28:0.252)I6:0.252,(216_31:0.096,216_32:0.096)I5:0.40800000000000003)I4:0.312)I3:0.252)I2:0.222,(216_33:0.246,216_34:0.246)I1:1.044)I0:0;
