cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
216_34,2,2,0,2,1,1,1,2,1,0
216_33,2,2,0,2,2,0,1,2,1,0
216_32,0,2,2,2,0,0,1,0,2,2
216_31,0,2,2,2,0,0,1,0,2,2
216_28,0,2,0,2,0,0,1,0,2,2
216_26,2,2,0,2,2,0,1,1,2,2
216_23,0,2,0,2,0,0,2,0,2,2
216_22,2,2,0,2,0,0,2,2,2,2
216_21,2,2,1,2,0,0,2,2,2,2
216_19,0,2,0,2,2,0,0,1,2,2
216_17,0,2,0,2,2,0,0,1,2,2
216_8,2,2,2,2,2,1,1,0,2,1
216_7,2,2,2,2,2,1,1,0,2,1
216_6,2,2,2,2,2,1,1,0,2,1
216_5,2,2,2,2,2,1,1,0,2,1
216_4,2,2,2,2,2,1,1,2,2,1
216_3,2,2,2,2,2,1,1,2,2,1
216_2,2,2,0,2,2,1,1,2,2,1
216_1,2,2,0,2,2,1,1,2,2,1
216_10,0,2,0,2,0,1,1,1,2,1
216_9,0,2,0,2,0,1,1,1,2,1
216_12,0,2,0,2,0,1,1,1,2,1
216_11,0,2,1,2,0,1,1,0,2,1
216_16,2,2,0,2,0,1,1,0,2,1
216_15,2,2,0,2,0,1,1,0,2,1
216_14,2,2,0,2,0,1,1,0,2,1
216_13,2,2,0,2,0,1,1,0,2,1
