ID cellID type true_x true_y est_x est_y error
s15c8 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s16c1 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s16c1 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s16c1 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s16c1 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s16c1 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s16c1 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s16c1 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s16c1 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s16c1 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s16c1 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s16c1 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s16c2 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s16c2 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s16c2 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s16c2 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s16c2 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s16c2 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s16c2 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s16c2 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s16c2 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s16c2 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s16c2 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s16c3 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s16c3 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s16c3 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s16c3 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s16c3 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s16c3 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s16c3 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s16c3 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s16c3 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s16c3 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s16c3 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s16c4 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s16c4 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s16c4 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s16c4 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s16c4 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s16c4 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s16c4 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s16c4 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s16c4 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s16c4 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s16c4 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s16c5 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s16c5 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s16c5 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s16c5 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s16c5 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s16c5 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s16c5 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s16c5 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s16c5 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s16c5 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s16c5 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s16c6 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s16c6 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s16c6 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s16c6 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s16c6 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s16c6 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s16c6 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s16c6 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s16c6 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s16c6 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s16c6 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s16c7 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s16c7 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s16c7 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s16c7 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s16c7 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s16c7 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s16c7 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s16c7 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s16c7 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s16c7 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s16c7 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s16c8 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s16c8 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s16c8 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s16c8 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s16c8 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s16c8 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s16c8 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s16c8 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s16c8 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s16c8 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s16c8 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s16c9 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s16c9 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s16c9 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s16c9 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s16c9 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s16c9 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s16c9 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s16c9 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s16c9 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s16c9 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s16c9 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s17c1 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s17c1 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s17c1 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s17c1 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s17c1 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s17c1 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s17c1 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s17c1 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s17c1 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s17c1 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s17c1 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s18c1 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s18c1 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s18c1 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s18c1 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s18c1 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s18c1 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s18c1 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s18c1 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s18c1 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s18c1 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s18c1 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s18c2 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s18c2 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s18c2 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s18c2 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s18c2 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s18c2 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s18c2 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s18c2 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s18c2 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s18c2 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s18c2 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s18c3 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s18c3 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s18c3 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s18c3 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s18c3 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s18c3 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s18c3 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s18c3 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s18c3 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s18c3 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s18c3 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s19c1 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s19c1 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s19c1 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s19c1 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s19c1 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s19c1 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s19c1 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s19c1 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s19c1 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s19c1 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s19c1 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s19c2 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s19c2 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s19c2 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s19c2 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s19c2 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s19c2 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s19c2 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s19c2 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s19c2 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s19c2 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s19c2 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s19c3 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s19c3 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s19c3 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s19c3 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s19c3 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s19c3 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s19c3 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s19c3 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s19c3 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s19c3 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s19c3 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s19c4 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s19c4 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s19c4 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s19c4 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s19c4 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s19c4 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s19c4 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s19c4 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s19c4 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s19c4 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s19c4 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s1c1 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s1c1 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s1c1 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s1c1 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s1c1 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s1c1 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s1c1 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s1c1 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s1c1 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s1c1 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s1c1 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s1c2 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s1c2 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s1c2 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s1c2 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s1c2 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s1c2 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s1c2 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s1c2 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s1c2 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s1c2 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s1c2 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s20c1 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s20c1 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s20c1 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s20c1 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s20c1 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s20c1 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s20c1 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s20c1 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s20c1 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s20c1 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s20c1 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s20c2 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s20c2 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s20c2 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s20c2 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s20c2 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s20c2 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s20c2 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s20c2 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s20c2 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s20c2 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s20c2 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s20c3 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s20c3 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s20c3 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s20c3 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s20c3 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s20c3 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s20c3 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s20c3 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s20c3 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s20c3 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s20c3 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s20c4 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s20c4 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s20c4 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s20c4 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s20c4 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s20c4 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s20c4 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s20c4 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s20c4 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s20c4 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s20c4 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s20c5 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s20c5 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s20c5 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s20c5 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s20c5 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s20c5 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s20c5 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s20c5 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s20c5 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s20c5 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s20c5 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s20c6 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s20c6 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s20c6 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s20c6 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s20c6 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s20c6 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s20c6 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s20c6 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s20c6 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s20c6 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s20c6 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s20c7 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s20c7 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s20c7 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s20c7 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s20c7 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s20c7 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s20c7 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s20c7 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s20c7 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s20c7 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s20c7 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s21c1 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s21c1 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s21c1 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s21c1 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s21c1 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s21c1 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s21c1 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s21c1 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s21c1 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s21c1 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
