cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_1,0,1,0,2,2,1,2,0,2,2
216_11,2,1,2,0,2,0,2,1,2,2
216_10,2,1,2,0,2,0,2,1,2,2
216_13,2,1,2,0,2,0,2,1,2,2
216_12,2,1,2,0,2,0,2,1,2,2
216_7,0,1,2,1,2,1,2,1,0,2
216_6,0,1,2,0,2,1,2,1,0,2
216_9,0,1,2,0,2,1,2,1,0,2
216_8,0,1,2,0,2,1,2,1,0,2
216_21,1,1,2,2,2,1,1,2,1,2
216_26,1,1,2,2,2,2,1,2,1,2
216_25,1,1,2,2,0,2,1,2,1,2
216_24,1,1,2,2,0,2,1,2,1,2
216_23,1,1,2,2,0,2,1,2,1,2
216_18,1,1,1,2,2,2,1,2,2,2
216_17,1,1,1,2,2,2,1,2,2,2
216_20,1,1,1,0,2,1,1,2,2,2
216_19,1,1,1,0,2,1,1,2,2,2
216_16,0,1,2,2,2,2,1,2,1,2
216_15,0,1,2,0,2,0,1,2,0,2
216_14,2,1,2,0,2,0,1,2,0,2
