pos_1,pos_2,progenitor,descendants_1,descendants_2
274,309,1,1,
251,290,2,2,
235,258,3,3,
268,256,4,4,
266,236,5,5,
234,236,6,6,
259,205,7,7,
242,193,8,8,
314,188,9,9,
298,154,10,10,
262,221,11,11,
239,214,12,12,
272,192,13,13,
258,178,14,14,
281,171,15,15,
267,159,16,16,
290,141,17,17,
375,188,18,18,
386,178,18,19,
337,154,19,20,21
375,167,20,22,
353,169,21,23,
305,174,22,24,
324,147,23,25,
