pos_1,pos_2,progenitor,descendants_1,descendants_2
274,301,1,1,
258,287,2,2,
237,258,3,3,
268,256,4,4,
267,241,5,5,
240,238,6,6,
263,203,7,7,
243,191,8,8,
314,188,9,9,
294,151,10,10,
259,218,11,11,
272,189,12,12,
266,182,12,13,
282,167,13,14,
281,154,14,15,16
376,184,15,17,
331,155,16,18,
365,168,17,19,20
305,168,18,21,
318,153,19,22,
