pos_1,pos_2,progenitor,descendants
283,307,1,1
254,291,2,2
239,254,3,3
268,255,4,4
249,235,5,5
231,235,6,6
265,199,7,7
244,197,8,8
265,215,9,9
236,218,10,10
275,186,11,11
260,180,12,12
270,164,13,13
288,163,14,14
262,155,15,15
289,141,16,16
382,188,17,17
398,155,18,18
327,157,19,19
347,135,20,20
375,164,21,21
351,164,22,22
307,166,23,23
330,144,24,24
