pos_1,pos_2,progenitor,descendants
275,312,1,1
256,291,2,2
238,254,3,3
267,254,4,4
249,235,5,5
230,235,6,6
267,197,7,7
246,191,8,8
264,213,9,9
233,213,10,10
277,177,11,11
262,177,12,12
269,162,13,13
290,162,14,14
259,148,15,15
289,143,16,16
385,188,17,17
400,158,18,18
327,157,19,19
345,129,20,20
374,163,21,21
347,159,22,22
307,166,23,23
330,144,24,24
