pos_1,pos_2,progenitor,descendants_1,descendants_2
279,305,1,1,
254,291,2,2,
241,256,3,3,
268,256,4,4,
261,235,5,5,
232,237,6,6,
261,201,7,7,
241,195,8,8,
301,149,9,9,
270,216,10,10,
237,220,11,11,
275,189,12,12,
259,181,13,13,
276,165,14,14,15
264,160,15,16,
290,136,16,17,
380,192,17,18,
399,162,18,19,
327,160,19,20,
342,139,20,21,
377,166,21,22,
353,161,22,23,
309,170,23,24,
330,148,24,25,
