pos_1,pos_2,progenitor,descendants
276,312,1,1
257,291,2,2
237,257,3,3
270,256,4,4
249,235,5,5
219,237,6,6
262,199,7,7
245,188,8,8
263,214,9,9
222,205,10,10
273,180,11,11
258,176,12,12
261,161,13,13
291,161,14,14
249,148,15,15
290,147,16,16
391,187,17,17
404,160,18,18
327,154,19,19
338,120,20,20
373,159,21,21
351,160,22,22
308,163,23,23
333,141,24,24
