pos_1,pos_2,progenitor,descendants
273,315,1,1
257,291,2,2
235,254,3,3
270,256,4,4
249,236,5,5
224,236,6,6
261,197,7,7
245,187,8,8
263,214,9,9
223,205,10,10
273,180,11,11
259,176,12,12
264,159,13,13
291,161,14,14
250,147,15,15
292,144,16,16
387,186,17,17
404,160,18,18
327,155,19,19
343,123,20,20
373,159,21,21
351,160,22,22
308,163,23,23
332,143,24,24
