pos_1,pos_2,progenitor,descendants
274,313,1,1
257,291,2,2
235,254,3,3
270,256,4,4
249,236,5,5
222,236,6,6
261,198,7,7
245,188,8,8
263,214,9,9
223,205,10,10
273,180,11,11
259,176,12,12
261,161,13,13
291,161,14,14
250,147,15,15
291,145,16,16
387,187,17,17
404,160,18,18
327,154,19,19
339,121,20,20
373,159,21,21
351,160,22,22
308,163,23,23
333,142,24,24
