pos_1,pos_2,progenitor,descendants_1,descendants_2
274,301,1,1,
258,291,1,2,
239,258,2,3,
271,256,3,4,
266,241,4,5,
238,237,5,6,
261,203,6,7,
243,189,7,8,
314,188,8,9,
294,151,9,10,
258,218,10,11,
267,186,11,12,13
284,168,12,14,
281,154,13,15,
376,184,14,16,
331,155,15,17,
365,168,16,18,
306,167,17,19,
318,154,18,20,
