pos_1,pos_2,progenitor,descendants
275,312,1,1
254,291,2,2
239,254,3,3
268,255,4,4
249,235,5,5
231,235,6,6
265,199,7,7
245,195,8,8
264,215,9,9
234,216,10,10
276,184,11,11
262,177,12,12
269,162,13,13
288,163,14,14
262,154,15,15
289,142,16,16
383,188,17,17
398,155,18,18
327,157,19,19
347,134,20,20
374,163,21,21
347,162,22,22
307,166,23,23
330,144,24,24
