pos_1,pos_2,progenitor,descendants_1,descendants_2
275,319,1,1,
263,295,2,2,
235,250,3,3,
264,254,4,5,
260,262,4,4,
258,232,5,6,
240,232,6,7,
211,228,7,8,
229,227,7,9,
259,200,8,10,
235,200,9,11,
248,185,10,12,
264,214,11,13,
215,201,12,14,
270,182,13,15,
256,181,14,16,
264,167,15,17,
282,162,16,18,
247,151,17,19,
288,150,18,20,
395,191,19,21,
409,155,20,22,
329,154,21,23,
339,121,22,24,
372,163,23,25,
350,160,24,26,
307,158,25,27,28
331,140,26,29,
