pos_1,pos_2,progenitor,descendants
319,447,1,1
338,414,2,2
289,384,3,3
269,368,4,4
315,380,5,5
337,376,6,6
293,415,7,7
276,466,8,8
270,436,9,9
224,393,10,10
259,404,11,11
290,429,12,12
286,399,13,13
278,360,14,14
280,328,15,15
311,424,16,16
322,405,17,17
302,383,18,18
329,394,19,19
296,358,20,20
328,356,21,21
307,325,22,22
309,301,23,23
