pos_1,pos_2,progenitor,descendants
330,450,1,1
319,431,2,2
343,425,3,3
342,402,4,4
289,381,5,5
268,368,6,6
310,379,7,7
335,377,8,8
276,473,9,9
273,441,10,10
220,396,11,11
262,402,12,12
289,428,13,13
283,398,14,14
279,356,15,15
278,332,16,16
306,426,17,17
325,405,18,18
299,385,19,19
324,389,20,20
290,354,21,21
325,355,22,22
307,329,23,23
306,300,24,24
