pos_1,pos_2,progenitor,descendants
324,447,1,1
317,435,1,2
338,413,2,3
289,382,3,4
268,368,4,5
315,380,5,6
337,377,6,7
292,413,7,8
271,466,8,9
272,441,9,10
223,393,10,11
257,402,11,12
290,430,12,13
283,398,13,14
274,358,14,15
278,332,15,16
311,426,16,17
322,405,17,18
302,383,18,19
325,392,19,20
292,355,20,21
326,354,21,22
307,325,22,23
307,299,23,24
