pos_1,pos_2,progenitor,descendants
333,442,1,1
322,426,2,2
352,420,3,3
341,398,4,4
283,378,5,5
273,369,6,6
308,380,7,7
330,369,8,8
280,472,9,9
267,439,10,10
216,394,11,11
261,404,12,12
284,429,13,13
278,395,14,14
269,358,15,15
276,336,16,16
303,419,17,17
324,403,18,18
295,383,19,19
326,391,20,20
291,358,21,21
323,355,22,22
307,322,23,23
307,300,24,24
