pos_1,pos_2,progenitor,descendants_1,descendants_2
312,443,1,1,
345,411,2,2,
287,381,3,3,
325,380,4,4,
302,403,5,5,
332,369,6,6,
276,465,7,7,
258,443,8,8,
234,402,9,9,
264,400,10,10,
285,426,11,11,
289,399,12,12,
286,354,13,13,
281,341,14,14,
316,413,15,15,16
312,392,16,17,
310,359,17,18,
313,329,18,19,
