pos_1,pos_2,progenitor,descendants_1,descendants_2
315,439,1,1,
345,411,2,2,
287,381,3,3,
327,380,4,4,
302,403,5,5,
332,369,6,6,
276,465,7,7,
259,444,8,8,
234,401,9,9,
263,400,10,10,
286,426,11,11,
289,399,12,12,
283,356,13,13,
281,339,14,14,
311,422,15,15,
321,406,15,16,
313,393,16,17,
307,360,17,18,
316,323,18,19,20
