pos_1,pos_2,progenitor,descendants_1,descendants_2
316,439,1,1,
339,417,2,2,
283,378,3,3,
311,379,4,4,
333,371,5,5,
299,409,6,6,
342,365,7,7,
276,464,8,8,
268,437,9,9,
224,399,10,10,
260,404,11,11,
287,429,12,12,
291,402,13,13,
279,359,14,14,
282,334,15,15,
310,424,16,16,
324,406,17,17,
303,383,18,18,
324,394,19,19,
308,356,20,20,21
311,329,21,22,
310,299,22,23,
