pos_1,pos_2,progenitor,descendants
336,445,1,1
322,428,2,2
350,421,3,3
340,404,4,4
279,376,5,5
263,367,6,6
302,374,7,7
322,364,8,8
271,479,9,9
299,482,10,10
246,449,11,11
277,442,12,12
191,387,13,13
225,395,14,14
252,419,15,15
242,391,16,16
286,428,17,17
268,392,18,18
250,356,19,19
276,357,20,20
267,330,21,21
278,323,21,22
302,424,22,23
287,403,23,24
308,398,24,25
329,394,25,26
293,385,26,27
323,381,27,28
288,352,28,29
325,343,29,30
306,312,30,31
313,292,31,32
