pos_1,pos_2,progenitor,descendants
333,445,1,1
318,429,2,2
350,423,3,3
346,398,4,4
283,378,5,5
273,369,6,6
307,380,7,7
331,372,8,8
283,472,9,9
273,441,10,10
216,394,11,11
263,402,12,12
284,429,13,13
281,395,14,14
273,358,15,15
274,336,16,16
304,421,17,17
325,406,18,18
296,383,19,19
326,390,20,20
291,358,21,21
327,355,22,22
306,326,23,23
303,303,24,24
