pos_1,pos_2,progenitor,descendants_1,descendants_2
328,447,1,1,
318,434,2,2,
338,413,3,3,4
289,381,4,5,
268,368,5,6,
315,380,6,7,
335,377,7,8,
286,408,8,,
271,466,9,9,
273,441,10,10,
222,393,11,11,
258,402,12,12,
290,430,13,13,
283,398,14,14,
274,356,15,15,
278,332,16,16,
310,427,17,17,
320,404,18,18,
302,385,19,19,
324,392,20,20,
290,354,21,21,
325,353,22,22,
307,325,23,23,
307,299,24,24,
